P1 P2 P3 P4 P5 $x1$ $x2$ 
15 0 0 0 10 4217.0 2.5939999999973224 
15 1 1 0 10 4217.0 2.5 
15 2 2 0 10 4217.0 3.1089999999967404 
15 3 3 0 10 4217.0 3.077999999994063 
15 4 4 0 10 4217.0 3.2189999999973224 
15 5 5 0 10 4217.0 3.3280000000086147 
15 6 6 0 10 4217.0 3.312000000005355 
15 7 7 0 10 4217.0 3.5319999999919673 
15 8 8 0 10 4217.0 3.5319999999919673 
15 9 9 0 10 4217.0 3.577999999994063 
15 10 10 0 10 4217.0 3.5939999999973224 
15 11 11 0 10 4217.0 3.672000000005937 
15 12 12 0 10 4217.0 3.6560000000026776 
15 13 13 0 10 4217.0 3.8589999999967404 
15 14 14 0 10 4217.0 3.9690000000118744 
15 15 15 0 10 4217.0 3.938000000009197 
15 16 16 0 10 4217.0 4.077999999994063 
15 17 17 0 10 4217.0 4.062000000005355 
15 18 18 0 10 4217.0 4.1560000000026776 
15 19 19 0 10 4217.0 4.327999999994063 
15 20 20 0 10 4217.0 4.422000000005937 
15 21 21 0 10 4217.0 4.5 
15 22 22 0 10 4217.0 4.514999999999418 
15 23 23 0 10 4217.0 4.51600000000326 
15 24 24 0 10 3932.0 4.594000000011874 
15 25 25 0 10 3932.0 4.76600000000326 
15 26 26 0 10 3932.0 5.0 
15 27 27 0 10 3932.0 4.9689999999973224 
15 28 28 0 10 3932.0 4.985000000000582 
15 29 29 0 10 3663.0 5.2810000000026776 
15 30 30 0 10 3663.0 5.26600000000326 
15 31 31 0 10 3437.0 5.6560000000026776 
15 32 32 0 10 3437.0 5.75 
15 33 33 0 10 3437.0 6.4060000000026776 
15 34 34 0 10 3437.0 6.639999999999418 
15 35 35 0 10 3437.0 6.7810000000026776 
15 36 36 0 10 3437.0 7.109000000011292 
15 37 37 0 10 3437.0 7.0 
15 38 38 0 10 3437.0 7.171999999991385 
15 39 39 0 10 3437.0 7.452999999994063 
15 40 40 0 10 3437.0 8.343999999997322 
15 41 41 0 10 3437.0 13.952999999994063 
15 42 42 0 10 3437.0 13.593999999997322 
15 43 43 0 10 3437.0 26.812999999994645 
15 44 44 0 10 3437.0 26.061999999990803 
15 45 45 0 10 3437.0 29.171999999991385 
15 46 46 0 10 3437.0 28.781000000002678 
15 47 47 0 10 3437.0 59.875 
