P1 P2 P3 P4 P5 $x1$ $x2$ 
15 0 0 0 10 4355.0 3.297000000005937 
15 1 1 0 10 4355.0 3.327999999994063 
15 2 2 0 10 4355.0 3.0310000000026776 
15 3 3 0 10 4355.0 3.0 
15 4 4 0 10 4355.0 3.577999999994063 
15 5 5 0 10 4355.0 3.625 
15 6 6 0 10 4355.0 3.6719999999913853 
15 7 7 0 10 4355.0 3.812000000005355 
15 8 8 0 10 4100.0 3.8439999999973224 
15 9 9 0 10 4100.0 3.8909999999887077 
15 10 10 0 10 4100.0 3.9070000000065193 
15 11 11 0 10 4100.0 3.9530000000086147 
15 12 12 0 10 4100.0 4.109000000011292 
15 13 13 0 10 4100.0 4.030999999988126 
15 14 14 0 10 4100.0 4.062999999994645 
15 15 15 0 10 4100.0 4.25 
15 16 16 0 10 4100.0 4.218000000008033 
15 17 17 0 10 4100.0 4.25 
15 18 18 0 10 3829.0 4.4539999999979045 
15 19 19 0 10 3829.0 4.422000000005937 
15 20 20 0 10 3829.0 4.547000000005937 
15 21 21 0 10 3829.0 4.796999999991385 
15 22 22 0 10 3829.0 4.75 
15 23 23 0 10 3829.0 4.7810000000026776 
15 24 24 0 10 3829.0 5.1560000000026776 
15 25 25 0 10 3821.0 5.452999999994063 
15 26 26 0 10 3821.0 5.51600000000326 
15 27 27 0 10 3821.0 5.6560000000026776 
15 28 28 0 10 3821.0 6.187000000005355 
15 29 29 0 10 3812.0 6.172000000005937 
15 30 30 0 10 3812.0 6.14100000000326 
15 31 31 0 10 3812.0 6.75 
15 32 32 0 10 3812.0 6.687000000005355 
15 33 33 0 10 3812.0 6.859000000011292 
15 34 34 0 10 3812.0 11.968999999997322 
15 35 35 0 10 3236.0 11.672000000005937 
15 36 36 0 10 3236.0 14.672000000005937 
15 37 37 0 10 3236.0 13.046000000002095 
15 38 38 0 10 3236.0 15.014999999999418 
15 39 39 0 10 3233.0 17.35899999999674 
15 40 40 0 10 3233.0 18.202999999994063 
15 41 41 0 10 3233.0 15.890999999988708 
15 42 42 0 10 3233.0 19.593999999997322 
15 43 43 0 10 3233.0 20.23399999999674 
15 44 44 0 10 3233.0 23.280999999988126 
15 45 45 0 10 3233.0 73.07799999999406 
