P1 P2 P3 P4 P5 $x1$ $x2$ 
19 0 0 0 10 5538.0 11.297000000005937 
19 1 1 0 10 5538.0 13.296999999998661 
19 2 2 0 10 5538.0 13.703000000001339 
19 3 3 0 10 5538.0 13.780999999995402 
19 4 4 0 10 5538.0 14.171999999998661 
19 5 5 0 10 5538.0 14.56199999999808 
19 6 6 0 10 5538.0 14.73399999999674 
19 7 7 0 10 5538.0 15.156999999999243 
19 8 8 0 10 5538.0 15.718000000000757 
19 9 9 0 10 5257.0 16.07800000000134 
19 10 10 0 10 5257.0 16.265999999995984 
19 11 11 0 10 5257.0 16.79699999999866 
19 12 12 0 10 5257.0 17.0 
19 13 13 0 10 5257.0 17.468999999997322 
19 14 14 0 10 5257.0 17.82800000000134 
19 15 15 0 10 5257.0 18.218999999997322 
19 16 16 0 10 5257.0 18.81300000000192 
19 17 17 0 10 5257.0 19.14100000000326 
19 18 18 0 10 5257.0 19.56199999999808 
19 19 19 0 10 5257.0 20.202999999994063 
19 20 20 0 10 4967.0 23.5940000000046 
