P1 P2 P3 P4 P5 $x1$ $x2$ 
19 0 0 0 10 5933.0 12.686999999990803 
19 1 1 0 10 5933.0 14.156000000002678 
19 2 2 0 10 5933.0 15.264999999999418 
19 3 3 0 10 5933.0 15.139999999999418 
19 4 4 0 10 5933.0 15.655999999988126 
19 5 5 0 10 5595.0 16.422000000005937 
19 6 6 0 10 5595.0 16.671000000002095 
19 7 7 0 10 5595.0 17.0 
19 8 8 0 10 5595.0 17.202999999994063 
19 9 9 0 10 5595.0 17.25 
19 10 10 0 10 5595.0 17.734000000011292 
19 11 11 0 10 5595.0 18.375 
19 12 12 0 10 5595.0 18.438000000009197 
19 13 13 0 10 5595.0 19.656999999991967 
19 14 14 0 10 5595.0 19.406000000002678 
19 15 15 0 10 5595.0 19.781000000002678 
19 16 16 0 10 5317.0 20.203000000008615 
19 17 17 0 10 5317.0 20.406999999991967 
19 18 18 0 10 5317.0 20.812000000005355 
19 19 19 0 10 5317.0 21.155999999988126 
