P1 P2 P3 P4 P5 $x1$ $x2$ 
19 0 0 0 10 6072.0 12.389999999999418 
19 1 1 0 10 6072.0 16.406000000002678 
19 2 2 0 10 6072.0 16.82800000000134 
19 3 3 0 10 6072.0 17.18800000000192 
19 4 4 0 10 6072.0 17.389999999999418 
19 5 5 0 10 6072.0 18.07800000000134 
19 6 6 0 10 6072.0 18.5940000000046 
19 7 7 0 10 6072.0 18.625 
19 8 8 0 10 6072.0 19.625 
19 9 9 0 10 5743.0 19.610000000000582 
19 10 10 0 10 5743.0 19.93699999999808 
19 11 11 0 10 5743.0 21.343999999997322 
19 12 12 0 10 5743.0 20.702999999994063 
19 13 13 0 10 5743.0 21.218999999997322 
19 14 14 0 10 5743.0 21.39100000000326 
19 15 15 0 10 5743.0 22.281000000002678 
19 16 16 0 10 5743.0 23.0309999999954 
19 17 17 0 10 5743.0 23.610000000000582 
