P1 P2 P3 P4 P5 $x1$ $x2$ 
10 0 0 0 10 3037.0 0.3120000000053551 
10 1 1 0 10 3037.0 0.3120000000053551 
10 2 2 0 10 3037.0 0.3120000000053551 
10 3 3 0 10 3037.0 0.2970000000059372 
10 4 4 0 10 3037.0 0.32800000000861473 
10 5 5 0 10 3037.0 0.35899999999674037 
10 6 6 0 10 3037.0 0.34399999999732245 
10 7 7 0 10 3037.0 0.35899999999674037 
10 8 8 0 10 3037.0 0.39100000000325963 
10 9 9 0 10 3037.0 0.3899999999994179 
10 10 10 0 10 3037.0 0.375 
10 11 11 0 10 3037.0 0.40600000000267755 
10 12 12 0 10 3037.0 0.375 
10 13 13 0 10 3037.0 0.375 
10 14 14 0 10 3037.0 0.3899999999994179 
10 15 15 0 10 3037.0 0.40700000000651926 
10 16 16 0 10 3037.0 0.39100000000325963 
10 17 17 0 10 3037.0 0.3909999999887077 
10 18 18 0 10 2720.0 0.4850000000005821 
10 19 19 0 10 2720.0 0.4220000000059372 
10 20 20 0 10 2720.0 0.45300000000861473 
10 21 21 0 10 2720.0 0.4379999999946449 
10 22 22 0 10 2720.0 0.42199999999138527 
10 23 23 0 10 2720.0 0.4379999999946449 
10 24 24 0 10 2720.0 0.5149999999994179 
10 25 25 0 10 2720.0 0.4379999999946449 
10 26 26 0 10 2720.0 0.4529999999940628 
10 27 27 0 10 2720.0 0.46900000001187436 
10 28 28 0 10 2720.0 0.5 
10 29 29 0 10 2720.0 0.46800000000803266 
10 30 30 0 10 2720.0 0.4850000000005821 
10 31 31 0 10 2720.0 0.48399999999674037 
10 32 32 0 10 2720.0 0.5 
10 33 33 0 10 2720.0 0.5309999999881256 
10 34 34 0 10 2720.0 0.5469999999913853 
10 35 35 0 10 2720.0 0.5160000000032596 
10 36 36 0 10 2720.0 0.5310000000026776 
10 37 37 0 10 2720.0 0.5310000000026776 
10 38 38 0 10 2720.0 0.5 
10 39 39 0 10 2720.0 0.5310000000026776 
10 40 40 0 10 2720.0 0.5319999999919673 
10 41 41 0 10 2720.0 0.5310000000026776 
10 42 42 0 10 2720.0 0.5160000000032596 
10 43 43 0 10 2720.0 0.5160000000032596 
10 44 44 0 10 2720.0 0.5320000000065193 
10 45 45 0 10 2720.0 0.5149999999994179 
10 46 46 0 10 2720.0 0.5470000000059372 
10 47 47 0 10 2460.0 0.5470000000059372 
10 48 48 0 10 2460.0 0.5460000000020955 
10 49 49 0 10 2460.0 0.5310000000026776 
10 50 50 0 10 2460.0 0.5319999999919673 
10 51 51 0 10 2460.0 0.6869999999908032 
10 52 52 0 10 2460.0 0.6879999999946449 
10 53 53 0 10 2460.0 0.6710000000020955 
10 54 54 0 10 2460.0 0.6870000000053551 
10 55 55 0 10 2460.0 0.7189999999973224 
10 56 56 0 10 2460.0 0.7659999999887077 
10 57 57 0 10 2460.0 0.7029999999940628 
10 58 58 0 10 2460.0 0.7180000000080327 
10 59 59 0 10 2460.0 0.8129999999946449 
10 60 60 0 10 2460.0 0.7649999999994179 
10 61 61 0 10 2460.0 0.8129999999946449 
10 62 62 0 10 2460.0 0.8129999999946449 
10 63 63 0 10 2460.0 3.4530000000086147 
10 64 64 0 10 2460.0 0.9060000000026776 
10 65 65 0 10 2460.0 0.875 
10 66 66 0 10 2460.0 1.0 
10 67 67 0 10 2460.0 1.014999999999418 
10 68 68 0 10 2460.0 1.1089999999967404 
10 69 69 0 10 2460.0 1.0779999999940628 
10 70 70 0 10 2460.0 1.2660000000032596 
10 71 71 0 10 2460.0 1.2340000000112923 
10 72 72 0 10 2460.0 1.4060000000026776 
10 73 73 0 10 2460.0 1.610000000000582 
10 74 74 0 10 2460.0 1.6720000000059372 
10 75 75 0 10 2460.0 1.5470000000059372 
10 76 76 0 10 2460.0 1.687000000005355 
10 77 77 0 10 2460.0 1.875 
10 78 78 0 10 2460.0 1.812999999994645 
10 79 79 0 10 2460.0 1.9539999999979045 
10 80 80 0 10 2460.0 1.889999999999418 
10 81 81 0 10 2460.0 2.2189999999973224 
10 82 82 0 10 2460.0 2.5789999999979045 
10 83 83 0 10 2460.0 3.1710000000020955 
10 84 84 0 10 2460.0 2.3439999999973224 
10 85 85 0 10 2460.0 3.2339999999967404 
10 86 86 0 10 2460.0 3.2189999999973224 
10 87 87 0 10 2460.0 3.312000000005355 
10 88 88 0 10 2460.0 3.139999999999418 
10 89 89 0 10 2460.0 3.4839999999967404 
10 90 90 0 10 2460.0 3.875 
10 91 91 0 10 2460.0 4.51600000000326 
10 92 92 0 10 2460.0 4.296999999991385 
10 93 93 0 10 2460.0 3.4840000000112923 
10 94 94 0 10 2460.0 3.75 
10 95 95 0 10 2460.0 4.172000000005937 
10 96 96 0 10 2460.0 3.0160000000032596 
10 97 97 0 10 2460.0 2.75 
10 98 98 0 10 2460.0 3.2189999999973224 
10 99 99 0 10 2460.0 3.1569999999919673 
10 100 100 0 10 2460.0 4.531999999991967 
10 101 101 0 10 2460.0 3.6560000000026776 
10 102 102 0 10 2460.0 4.64100000000326 
10 103 103 0 10 2460.0 3.5460000000020955 
10 104 104 0 10 2460.0 4.014999999999418 
10 105 105 0 10 2460.0 4.217999999993481 
10 106 106 0 10 2460.0 4.047000000005937 
10 107 107 0 10 2460.0 5.5310000000026776 
10 108 108 0 10 2460.0 5.672000000005937 
10 109 109 0 10 2460.0 5.577999999994063 
10 110 110 0 10 2454.0 8.796999999991385 
10 111 111 0 10 2454.0 10.85899999999674 
10 112 112 0 10 2454.0 8.0 
10 113 113 0 10 2454.0 6.672000000005937 
10 114 114 0 10 2454.0 13.48399999999674 
10 115 115 0 10 2454.0 14.5 
10 116 116 0 10 2454.0 11.25 
10 117 117 0 10 2454.0 8.375 
10 118 118 0 10 2454.0 11.796999999991385 
10 119 119 0 10 2454.0 12.639999999999418 
10 120 120 0 10 2454.0 26.296999999991385 
10 121 121 0 10 2454.0 28.781000000002678 
10 122 122 0 10 2454.0 24.953000000008615 
