P1 P2 P3 P4 P5 $x1$ $x2$ 
15 50 25 0 0 4372.0 4.312999999994645 
15 50 25 1 0 4372.0 4.0939999999973224 
15 50 25 2 0 4372.0 4.125 
15 50 25 3 0 4127.0 4.60899999999674 
15 50 25 4 0 4127.0 4.594000000011874 
15 50 25 5 0 3893.0 5.046999999991385 
15 50 25 6 0 3893.0 4.797000000005937 
15 50 25 7 0 3893.0 5.01600000000326 
15 50 25 8 0 3479.0 5.327999999994063 
15 50 25 9 0 3479.0 5.4060000000026776 
15 50 25 10 0 3479.0 7.1560000000026776 
15 50 25 11 0 3479.0 7.639999999999418 
15 50 25 12 0 3245.0 8.843999999997322 
15 50 25 13 0 3234.0 16.625 
15 50 25 14 0 3234.0 23.35899999999674 
15 50 25 15 0 2910.0 112.67200000000594 
15 50 25 16 0 2669.0 138.01600000000326 
