P1 P2 P3 P4 P5 $x1$ $x2$ 
15 50 25 0 0 4493.0 5.062000000005355 
15 50 25 1 0 4493.0 5.188000000009197 
15 50 25 2 0 4493.0 5.48399999999674 
15 50 25 3 0 4493.0 5.98399999999674 
15 50 25 4 0 4493.0 5.812000000005355 
15 50 25 5 0 4493.0 5.9539999999979045 
15 50 25 6 0 4493.0 8.078000000008615 
15 50 25 7 0 4183.0 7.702999999994063 
15 50 25 8 0 4183.0 7.687999999994645 
15 50 25 9 0 4183.0 7.375 
15 50 25 10 0 4183.0 7.985000000000582 
15 50 25 11 0 4183.0 7.672000000005937 
15 50 25 12 0 4183.0 7.202999999994063 
15 50 25 13 0 4183.0 7.202999999994063 
15 50 25 14 0 4183.0 7.235000000000582 
15 50 25 15 0 4183.0 7.10899999999674 
15 50 25 16 0 4183.0 8.686999999990803 
15 50 25 17 0 4143.0 8.281000000002678 
15 50 25 18 0 3861.0 7.75 
15 50 25 19 0 3861.0 7.735000000000582 
15 50 25 20 0 3594.0 7.89100000000326 
15 50 25 21 0 3594.0 7.827999999994063 
15 50 25 22 0 3594.0 8.125 
15 50 25 23 0 3288.0 10.375 
15 50 25 24 0 3257.0 9.952999999994063 
15 50 25 25 0 3257.0 9.781000000002678 
15 50 25 26 0 3257.0 12.077999999994063 
15 50 25 27 0 3257.0 12.203000000008615 
15 50 25 28 0 3257.0 12.5 
15 50 25 29 0 3257.0 13.530999999988126 
15 50 25 30 0 3257.0 13.046999999991385 
15 50 25 31 0 3257.0 17.968999999997322 
15 50 25 32 0 3247.0 17.110000000000582 
15 50 25 33 0 3247.0 24.110000000000582 
15 50 25 34 0 3247.0 52.046999999991385 
