P1 P2 P3 P4 P5 $x1$ $x2$ 
15 50 25 0 0 4763.0 4.985000000000582 
15 50 25 1 0 4763.0 4.844000000011874 
15 50 25 2 0 4763.0 4.953000000008615 
15 50 25 3 0 4763.0 5.4060000000026776 
15 50 25 4 0 4763.0 5.718000000008033 
15 50 25 5 0 4763.0 5.296999999991385 
15 50 25 6 0 4763.0 5.6560000000026776 
15 50 25 7 0 4763.0 5.875 
15 50 25 8 0 4763.0 6.469000000011874 
15 50 25 9 0 4507.0 5.921999999991385 
15 50 25 10 0 4507.0 6.078000000008615 
15 50 25 11 0 4507.0 6.092999999993481 
15 50 25 12 0 4229.0 6.203000000008615 
15 50 25 13 0 4229.0 6.312999999994645 
15 50 25 14 0 4229.0 6.532000000006519 
15 50 25 15 0 4229.0 6.531999999991967 
15 50 25 16 0 4229.0 6.48399999999674 
15 50 25 17 0 4229.0 6.328000000008615 
15 50 25 18 0 4229.0 6.157000000006519 
15 50 25 19 0 4228.9999999999945 6.4210000000020955 
15 50 25 20 0 4229.0 6.51600000000326 
15 50 25 21 0 4229.0 6.735000000000582 
15 50 25 22 0 4229.0 6.5939999999973224 
15 50 25 23 0 4229.0 6.828000000008615 
15 50 25 24 0 4229.0 6.827999999994063 
15 50 25 25 0 4229.0 6.75 
15 50 25 26 0 4229.0 6.843000000008033 
15 50 25 27 0 4229.0 6.76600000000326 
15 50 25 28 0 4229.0 6.952999999994063 
15 50 25 29 0 3908.0 7.73399999999674 
15 50 25 30 0 3908.0 8.031000000002678 
15 50 25 31 0 3908.0 7.889999999999418 
15 50 25 32 0 3908.0 7.735000000000582 
15 50 25 33 0 3908.0 8.15700000000652 
15 50 25 34 0 3908.0 8.281000000002678 
15 50 25 35 0 3908.0 8.563000000009197 
15 50 25 36 0 3899.0 8.48399999999674 
15 50 25 37 0 3899.0 8.639999999999418 
15 50 25 38 0 3899.0 8.73399999999674 
15 50 25 39 0 3584.0 12.578000000008615 
15 50 25 40 0 3584.0 14.625 
15 50 25 41 0 3584.0 11.437999999994645 
15 50 25 42 0 3584.0 12.562999999994645 
15 50 25 43 0 3584.0 13.781000000002678 
15 50 25 44 0 3584.0 13.281000000002678 
15 50 25 45 0 3584.0 11.797000000005937 
