P1 P2 P3 P4 P5 $x1$ $x2$ 
20 50 25 0 0 6110.0 1.7039999999979045 
20 50 25 0 1 6110.0 1.3439999999973224 
20 50 25 0 2 6110.0 1.5470000000059372 
20 50 25 0 3 6110.0 1.6409999999887077 
20 50 25 0 4 6110.0 1.5779999999940628 
20 50 25 0 5 6110.0 1.5939999999973224 
20 50 25 0 6 6110.0 1.562000000005355 
20 50 25 0 7 6110.0 1.562000000005355 
20 50 25 0 8 6110.0 1.4529999999940628 
20 50 25 0 9 6110.0 1.4219999999913853 
20 50 25 0 10 6110.0 1.4369999999908032 
20 50 25 0 11 6110.0 1.3279999999940628 
20 50 25 0 12 6110.0 1.4219999999913853 
20 50 25 0 13 6110.0 1.3289999999979045 
20 50 25 0 14 6110.0 1.3439999999973224 
20 50 25 0 15 6110.0 1.360000000000582 
20 50 25 0 16 6110.0 1.4530000000086147 
20 50 25 0 17 6110.0 1.6560000000026776 
20 50 25 0 18 6110.0 1.6570000000065193 
20 50 25 0 19 6110.0 1.687000000005355 
20 50 25 0 20 6110.0 2.0310000000026776 
20 50 25 0 21 6110.0 1.985000000000582 
20 50 25 0 22 6110.0 2.0 
20 50 25 0 23 6110.0 2.0469999999913853 
20 50 25 0 24 6110.0 2.077999999994063 
20 50 25 0 25 6110.0 2.1089999999967404 
20 50 25 0 26 6110.0 2.187000000005355 
20 50 25 0 27 6110.0 2.4530000000086147 
20 50 25 0 28 6110.0 3.9530000000086147 
20 50 25 0 29 6110.0 3.625 
20 50 25 0 30 6110.0 3.172000000005937 
20 50 25 0 31 6110.0 3.172000000005937 
20 50 25 0 32 6110.0 3.2660000000032596 
20 50 25 0 33 6110.0 3.625 
20 50 25 0 34 6110.0 3.5939999999973224 
20 50 25 0 35 6110.0 3.625 
20 50 25 0 36 6110.0 3.8590000000112923 
20 50 25 0 37 6110.0 3.812999999994645 
20 50 25 0 38 6110.0 3.485000000000582 
20 50 25 0 39 6110.0 3.6409999999887077 
20 50 25 0 40 6110.0 3.672000000005937 
20 50 25 0 41 6110.0 3.5929999999934807 
20 50 25 0 42 6110.0 3.5160000000032596 
20 50 25 0 43 6110.0 3.952999999994063 
20 50 25 0 44 6110.0 4.0 
20 50 25 0 45 6110.0 5.217999999993481 
20 50 25 0 46 6110.0 5.202999999994063 
20 50 25 0 47 6110.0 5.2189999999973224 
20 50 25 0 48 6110.0 5.89100000000326 
20 50 25 0 49 6110.0 6.01600000000326 
20 50 25 0 50 6110.0 5.922000000005937 
20 50 25 0 51 6110.0 6.344000000011874 
20 50 25 0 52 6110.0 6.5460000000020955 
20 50 25 0 53 6110.0 6.625 
20 50 25 0 54 6110.0 6.7189999999973224 
20 50 25 0 55 6110.0 6.657000000006519 
20 50 25 0 56 6110.0 6.655999999988126 
20 50 25 0 57 6110.0 6.781999999991967 
20 50 25 0 58 6110.0 7.375 
20 50 25 0 59 6110.0 7.375 
20 50 25 0 60 6110.0 7.360000000000582 
20 50 25 0 61 6110.0 7.639999999999418 
20 50 25 0 62 6110.0 7.5 
20 50 25 0 63 6110.0 7.39100000000326 
20 50 25 0 64 6110.0 7.406999999991967 
20 50 25 0 65 6110.0 7.7189999999973224 
20 50 25 0 66 6110.0 7.797000000005937 
20 50 25 0 67 6110.0 7.76600000000326 
20 50 25 0 68 6110.0 10.360000000000582 
20 50 25 0 69 6110.0 9.985000000000582 
20 50 25 0 70 6110.0 14.984000000011292 
