P1 P2 P3 P4 P5 $x1$ $x2$ 
19 0 0 0 10 2040.0 5.187999999994645 
19 1 1 0 10 2040.0 5.203000000008615 
19 2 2 0 10 2040.0 5.077999999994063 
19 3 3 0 10 2040.0 5.860000000000582 
19 4 4 0 10 2040.0 5.9689999999973224 
19 5 5 0 10 2040.0 6.1560000000026776 
19 6 6 0 10 2040.0 6.0939999999973224 
19 7 7 0 10 2040.0 6.375 
19 8 8 0 10 2040.0 6.4210000000020955 
19 9 9 0 10 2040.0 7.922000000005937 
19 10 10 0 10 2040.0 8.202999999994063 
19 11 11 0 10 2040.0 8.312000000005355 
19 12 12 0 10 2040.0 8.5 
19 13 13 0 10 2040.0 8.75 
19 14 14 0 10 2040.0 9.51600000000326 
19 15 15 0 10 2040.0 9.01600000000326 
19 16 16 0 10 2040.0 9.203000000008615 
19 17 17 0 10 2040.0 9.437000000005355 
19 18 18 0 10 2040.0 10.26600000000326 
19 19 19 0 10 2040.0 10.046000000002095 
19 20 20 0 10 2040.0 10.218999999997322 
19 21 21 0 10 2040.0 10.235000000000582 
19 22 22 0 10 2040.0 12.625 
19 23 23 0 10 2040.0 12.562000000005355 
19 24 24 0 10 2040.0 12.827999999994063 
19 25 25 0 10 2040.0 13.187000000005355 
19 26 26 0 10 2040.0 14.0 
19 27 27 0 10 2040.0 14.343999999997322 
19 28 28 0 10 2040.0 13.702999999994063 
19 29 29 0 10 2040.0 14.093999999997322 
19 30 30 0 10 2040.0 14.406000000002678 
19 31 31 0 10 2040.0 14.51600000000326 
19 32 32 0 10 2040.0 14.76600000000326 
19 33 33 0 10 2040.0 15.15700000000652 
