P1 P2 P3 P4 P5 $x1$ $x2$ 
19 0 0 0 10 2065.0 5.39100000000326 
19 1 1 0 10 2065.0 5.98399999999674 
19 2 2 0 10 2065.0 6.0 
19 3 3 0 10 2065.0 5.828000000008615 
19 4 4 0 10 2065.0 6.0 
19 5 5 0 10 2065.0 6.375 
19 6 6 0 10 2065.0 6.422000000005937 
19 7 7 0 10 2065.0 6.5310000000026776 
19 8 8 0 10 2065.0 6.672000000005937 
19 9 9 0 10 2065.0 6.7189999999973224 
19 10 10 0 10 2065.0 6.8289999999979045 
19 11 11 0 10 2065.0 7.14100000000326 
19 12 12 0 10 2065.0 7.046999999991385 
19 13 13 0 10 2065.0 7.563000000009197 
19 14 14 0 10 2065.0 7.327999999994063 
19 15 15 0 10 2065.0 7.796999999991385 
19 16 16 0 10 2065.0 8.671999999991385 
19 17 17 0 10 2065.0 9.15700000000652 
19 18 18 0 10 2065.0 9.171000000002095 
19 19 19 0 10 2065.0 9.39100000000326 
19 20 20 0 10 2065.0 9.656000000002678 
19 21 21 0 10 2065.0 10.172000000005937 
19 22 22 0 10 2065.0 9.937000000005355 
19 23 23 0 10 2065.0 9.953999999997905 
19 24 24 0 10 2065.0 10.093999999997322 
19 25 25 0 10 2065.0 10.14100000000326 
19 26 26 0 10 2065.0 10.093999999997322 
19 27 27 0 10 2065.0 10.671999999991385 
19 28 28 0 10 2065.0 11.35899999999674 
19 29 29 0 10 2065.0 11.077999999994063 
19 30 30 0 10 2065.0 11.780999999988126 
19 31 31 0 10 2065.0 11.828000000008615 
19 32 32 0 10 2065.0 12.264999999999418 
19 33 33 0 10 2065.0 11.922000000005937 
19 34 34 0 10 2065.0 12.077999999994063 
19 35 35 0 10 2065.0 12.53200000000652 
19 36 36 0 10 2065.0 12.718999999997322 
