P1 P2 P3 P4 P5 $x1$ $x2$ 
19 0 0 0 10 2028.0 5.407000000006519 
19 1 1 0 10 2028.0 5.26600000000326 
19 2 2 0 10 2028.0 4.969000000011874 
19 3 3 0 10 2028.0 5.4689999999973224 
19 4 4 0 10 2028.0 5.312999999994645 
19 5 5 0 10 2028.0 5.26600000000326 
19 6 6 0 10 2028.0 5.218000000008033 
19 7 7 0 10 2028.0 5.547000000005937 
19 8 8 0 10 2028.0 5.51600000000326 
19 9 9 0 10 2028.0 6.514999999999418 
19 10 10 0 10 2028.0 6.0 
19 11 11 0 10 2028.0 6.578000000008615 
19 12 12 0 10 2028.0 7.046999999991385 
19 13 13 0 10 2028.0 7.187999999994645 
19 14 14 0 10 2028.0 7.390999999988708 
19 15 15 0 10 2028.0 7.5 
19 16 16 0 10 2028.0 7.5310000000026776 
19 17 17 0 10 2028.0 7.702999999994063 
19 18 18 0 10 2028.0 7.85899999999674 
19 19 19 0 10 2028.0 8.093999999997322 
19 20 20 0 10 2028.0 8.25 
19 21 21 0 10 2028.0 8.875 
19 22 22 0 10 2028.0 8.827999999994063 
19 23 23 0 10 2028.0 9.10899999999674 
19 24 24 0 10 2028.0 9.406999999991967 
19 25 25 0 10 2028.0 9.593999999997322 
19 26 26 0 10 2028.0 9.656000000002678 
19 27 27 0 10 2028.0 9.875 
19 28 28 0 10 2028.0 10.014999999999418 
19 29 29 0 10 2028.0 10.281000000002678 
19 30 30 0 10 2028.0 10.468999999997322 
19 31 31 0 10 2028.0 10.718999999997322 
19 32 32 0 10 2028.0 10.686999999990803 
19 33 33 0 10 2028.0 10.984000000011292 
19 34 34 0 10 2028.0 11.296000000002095 
19 35 35 0 10 2028.0 11.312000000005355 
19 36 36 0 10 2028.0 11.827999999994063 
19 37 37 0 10 2028.0 11.937999999994645 
19 38 38 0 10 2028.0 12.187000000005355 
19 39 39 0 10 2028.0 12.406999999991967 
