P1 P2 P3 P4 P5 $x1$ $x2$ 
19 0 0 0 10 1892.0 4.389999999999418 
19 1 1 0 10 1892.0 4.39100000000326 
19 2 2 0 10 1892.0 4.5 
19 3 3 0 10 1892.0 4.51600000000326 
19 4 4 0 10 1892.0 4.594000000011874 
19 5 5 0 10 1892.0 4.625 
19 6 6 0 10 1892.0 4.609000000011292 
19 7 7 0 10 1892.0 4.75 
19 8 8 0 10 1892.0 4.765999999988708 
19 9 9 0 10 1892.0 4.827999999994063 
19 10 10 0 10 1892.0 6.657000000006519 
19 11 11 0 10 1892.0 6.797000000005937 
19 12 12 0 10 1892.0 6.9060000000026776 
19 13 13 0 10 1892.0 7.3289999999979045 
19 14 14 0 10 1892.0 7.672000000005937 
19 15 15 0 10 1892.0 8.0 
19 16 16 0 10 1892.0 8.485000000000582 
19 17 17 0 10 1892.0 9.218999999997322 
19 18 18 0 10 1892.0 10.64100000000326 
19 19 19 0 10 1892.0 9.687000000005355 
19 20 20 0 10 1892.0 11.764999999999418 
19 21 21 0 10 1892.0 9.90700000000652 
19 22 22 0 10 1892.0 9.703000000008615 
19 23 23 0 10 1892.0 10.235000000000582 
19 24 24 0 10 1892.0 11.343999999997322 
19 25 25 0 10 1892.0 11.125 
19 26 26 0 10 1892.0 12.172000000005937 
19 27 27 0 10 1892.0 11.155999999988126 
19 28 28 0 10 1892.0 10.765999999988708 
19 29 29 0 10 1824.0 10.577999999994063 
19 30 30 0 10 1824.0 10.452999999994063 
19 31 31 0 10 1824.0 10.813000000009197 
19 32 32 0 10 1824.0 10.639999999999418 
19 33 33 0 10 1824.0 12.156000000002678 
19 34 34 0 10 1824.0 12.235000000000582 
19 35 35 0 10 1824.0 13.389999999999418 
19 36 36 0 10 1824.0 12.656000000002678 
19 37 37 0 10 1824.0 13.60899999999674 
