P1 P2 P3 P4 P5 $x1$ $x2$ 
19 50 25 0 0 5701.0 20.764999999999418 
19 50 25 1 0 5701.0 20.781000000002678 
19 50 25 2 0 5701.0 21.389999999999418 
19 50 25 3 0 5701.0 22.297000000005937 
19 50 25 4 0 5701.0 23.01600000000326 
19 50 25 5 0 5162.0 24.04699999999866 
19 50 25 6 0 5162.0 25.82800000000134 
19 50 25 7 0 4593.0 27.297000000005937 
19 50 25 8 0 4593.0 27.85899999999674 
19 50 25 9 0 4589.0 30.343000000000757 
19 50 25 10 0 4581.0 37.70300000000134 
19 50 25 11 0 4581.0 36.45300000000134 
19 50 25 12 0 4581.0 36.82800000000134 
