P1 P2 P3 P4 P5 $x1$ $x2$ 
19 50 25 0 0 5496.0 24.593000000000757 
19 50 25 1 0 5496.0 24.75 
19 50 25 2 0 5496.0 25.514999999999418 
19 50 25 3 0 5496.0 26.968999999997322 
19 50 25 4 0 5496.0 26.75 
19 50 25 5 0 4969.0 28.406000000002678 
19 50 25 6 0 4673.0 28.98399999999674 
19 50 25 7 0 4673.0 29.93800000000192 
19 50 25 8 0 4384.0 30.76600000000326 
19 50 25 9 0 4362.0 31.5940000000046 
19 50 25 10 0 4362.0 32.484000000004016 
19 50 25 11 0 4362.0 34.125 
19 50 25 12 0 4362.0 34.68800000000192 
