P1 P2 P3 P4 P5 $x1$ $x2$ 
19 50 25 0 0 5667.0 21.437999999994645 
19 50 25 1 0 5667.0 21.718999999997322 
19 50 25 2 0 5667.0 22.31300000000192 
19 50 25 3 0 5667.0 22.45300000000134 
19 50 25 4 0 5667.0 24.125 
19 50 25 5 0 5211.0 24.718999999997322 
19 50 25 6 0 5211.0 25.875 
19 50 25 7 0 5211.0 26.81300000000192 
19 50 25 8 0 5141.0 26.35899999999674 
19 50 25 9 0 5141.0 27.218999999997322 
19 50 25 10 0 4839.0 30.29699999999866 
19 50 25 11 0 4578.0 75.0309999999954 
19 50 25 12 0 4261.0 75.29699999999866 
