P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 20 5 34.0 0.26600000000325963 
6 50 25 20 5 55.0 0.5310000000026776 
7 50 25 20 5 78.0 0.14100000000325963 
8 50 25 20 5 64.0 5.796999999998661 
9 50 25 20 5 73.0 3.4219999999986612 
10 50 25 20 5 107.0 4.030999999995402 
11 50 25 20 5 103.0 50.60899999999674 
12 50 25 20 5 144.0 532.4379999999946 
