P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 20 5 38.0 0.062000000005355105 
6 50 25 20 5 57.0 0.21899999999732245 
7 50 25 20 5 77.0 0.23400000000401633 
8 50 25 20 5 90.0 0.6410000000032596 
9 50 25 20 5 61.0 4.828000000001339 
10 50 25 20 5 80.0 3.2659999999959837 
11 50 25 20 5 77.0 54.54699999999866 
12 50 25 20 5 126.0 16.75 
