P1 P2 P3 P4 P5 $x1$ $x2$ 
19 50 25 0 0 5378.0 21.485000000000582 
19 50 25 0 1 5378.0 21.5 
19 50 25 0 2 5378.0 21.812999999994645 
19 50 25 0 3 5378.0 22.7190000000046 
19 50 25 0 4 5122.0 23.20300000000134 
19 50 25 0 5 5122.0 23.406999999999243 
19 50 25 0 6 5122.0 23.718999999997322 
19 50 25 0 7 5122.0 24.25 
19 50 25 0 8 5122.0 24.35899999999674 
19 50 25 0 9 5122.0 24.781999999999243 
19 50 25 0 10 5122.0 25.172000000005937 
19 50 25 0 11 4872.0 25.75 
19 50 25 0 12 4872.0 26.343000000000757 
19 50 25 0 13 4872.0 28.67199999999866 
19 50 25 0 14 4872.0 28.04699999999866 
