P1 P2 P3 P4 P5 $x1$ $x2$ 
19 50 25 0 0 5570.0 24.656000000002678 
19 50 25 0 1 5570.0 25.04699999999866 
19 50 25 0 2 5228.0 25.203999999997905 
19 50 25 0 3 5228.0 25.92199999999866 
19 50 25 0 4 5228.0 26.562000000005355 
19 50 25 0 5 5228.0 26.89100000000326 
19 50 25 0 6 5228.0 26.889999999999418 
19 50 25 0 7 5228.0 27.56199999999808 
19 50 25 0 8 4977.0 28.79699999999866 
19 50 25 0 9 4387.0 30.5 
19 50 25 0 10 4387.0 30.92199999999866 
19 50 25 0 11 4387.0 31.81300000000192 
19 50 25 0 12 4387.0 33.375 
