P1 P2 P3 P4 P5 $x1$ $x2$ 
19 50 25 0 0 5636.0 25.25 
19 50 25 0 1 5636.0 25.43800000000192 
19 50 25 0 2 5636.0 25.7809999999954 
19 50 25 0 3 5291.0 26.125 
19 50 25 0 4 5291.0 26.60899999999674 
19 50 25 0 5 5291.0 26.734000000004016 
19 50 25 0 6 5291.0 27.20300000000134 
19 50 25 0 7 5291.0 27.32800000000134 
19 50 25 0 8 5291.0 28.625 
19 50 25 0 9 5291.0 28.32800000000134 
19 50 25 0 10 5291.0 28.60899999999674 
19 50 25 0 11 5028.0 28.764999999999418 
19 50 25 0 12 5027.999999999999 29.968000000000757 
