P1 P2 P3 P4 P5 $x1$ $x2$ 
19 50 25 0 0 5792.0 27.14100000000326 
19 50 25 0 1 5792.0 28.04699999999866 
19 50 25 0 2 5792.0 28.10899999999674 
19 50 25 0 3 5141.0 29.359000000004016 
19 50 25 0 4 5141.0 30.29699999999866 
19 50 25 0 5 5141.0 30.281999999999243 
19 50 25 0 6 5141.0 32.296000000002095 
19 50 25 0 7 5141.0 34.7809999999954 
19 50 25 0 8 5141.0 34.06300000000192 
19 50 25 0 9 5141.0 35.312000000005355 
19 50 25 0 10 4841.0 36.75 
19 50 25 0 11 4841.0 38.515999999995984 
