P1 P2 P3 P4 P5 $x1$ $x2$ 
19 50 25 0 0 1965.0 8.0 
19 50 25 1 1 1965.0 8.421999999991385 
19 50 25 2 2 1965.0 9.187999999994645 
19 50 25 3 3 1965.0 9.531000000002678 
19 50 25 4 4 1965.0 10.452999999994063 
19 50 25 5 5 1965.0 11.5 
19 50 25 6 6 1965.0 11.984000000011292 
19 50 25 7 7 1956.0 12.561999999990803 
19 50 25 8 8 1956.0 14.453000000008615 
19 50 25 9 9 1956.0 15.687999999994645 
19 50 25 10 10 1956.0 16.0 
19 50 25 11 11 1956.0 16.375 
19 50 25 12 12 1880.0 16.906999999991967 
19 50 25 13 13 1880.0 17.875 
19 50 25 14 14 1792.0 18.812999999994645 
19 50 25 15 15 1792.0 19.235000000000582 
19 50 25 16 16 1792.0 20.375 
19 50 25 17 17 1792.0 21.046999999991385 
19 50 25 18 18 1792.0 21.796999999991385 
19 50 25 19 19 1792.0 23.093999999997322 
19 50 25 20 20 1792.0 23.843999999997322 
19 50 25 21 21 1792.0 24.781000000002678 
