P1 P2 P3 P4 P5 $x1$ $x2$ 
19 50 25 0 0 1790.0 4.842999999993481 
19 50 25 1 1 1790.0 5.561999999990803 
19 50 25 2 2 1790.0 5.952999999994063 
19 50 25 3 3 1790.0 6.985000000000582 
19 50 25 4 4 1790.0 7.437000000005355 
19 50 25 5 5 1751.0 8.062999999994645 
19 50 25 6 6 1751.0 8.639999999999418 
19 50 25 7 7 1751.0 8.984000000011292 
19 50 25 8 8 1751.0 9.796999999991385 
19 50 25 9 9 1751.0 11.031999999991967 
19 50 25 10 10 1751.0 11.389999999999418 
19 50 25 11 11 1751.0 12.562999999994645 
19 50 25 12 12 1751.0 13.0 
19 50 25 13 13 1751.0 12.985000000000582 
19 50 25 14 14 1751.0 13.625 
19 50 25 15 15 1751.0 14.5 
19 50 25 16 16 1751.0 15.047000000005937 
19 50 25 17 17 1751.0 16.046999999991385 
19 50 25 18 18 1751.0 16.797000000005937 
19 50 25 19 19 1751.0 18.0 
19 50 25 20 20 1742.0 19.23399999999674 
19 50 25 21 21 1721.0 19.827999999994063 
19 50 25 22 22 1721.0 22.328000000008615 
19 50 25 23 23 1721.0 22.48399999999674 
19 50 25 24 24 1721.0 23.610000000000582 
19 50 25 25 25 1721.0 23.578999999997905 
