P1 P2 P3 P4 P5 $x1$ $x2$ 
19 50 25 0 0 1784.0 7.23399999999674 
19 50 25 1 1 1784.0 7.735000000000582 
19 50 25 2 2 1784.0 8.265999999988708 
19 50 25 3 3 1784.0 8.656000000002678 
19 50 25 4 4 1784.0 9.844000000011874 
19 50 25 5 5 1784.0 10.46799999999348 
19 50 25 6 6 1784.0 11.10899999999674 
19 50 25 7 7 1784.0 12.281000000002678 
19 50 25 8 8 1784.0 13.235000000000582 
19 50 25 9 9 1784.0 14.531999999991967 
19 50 25 10 10 1784.0 15.077999999994063 
19 50 25 11 11 1784.0 15.51600000000326 
19 50 25 12 12 1784.0 16.437999999994645 
19 50 25 13 13 1784.0 17.60899999999674 
19 50 25 14 14 1784.0 18.093999999997322 
19 50 25 15 15 1784.0 22.156000000002678 
19 50 25 16 16 1784.0 20.311999999990803 
19 50 25 17 17 1784.0 20.562000000005355 
19 50 25 18 18 1770.0 22.093999999997322 
19 50 25 19 19 1770.0 23.813000000009197 
19 50 25 20 20 1770.0 23.797000000005937 
19 50 25 21 21 1770.0 25.577999999994063 
