P1 P2 P3 P4 P5 $x1$ $x2$ 
19 50 25 0 0 1904.0 7.046999999991385 
19 50 25 1 1 1904.0 7.23399999999674 
19 50 25 2 2 1904.0 7.75 
19 50 25 3 3 1904.0 8.406999999991967 
19 50 25 4 4 1904.0 9.187000000005355 
19 50 25 5 5 1904.0 9.703000000008615 
19 50 25 6 6 1904.0 10.014999999999418 
19 50 25 7 7 1904.0 11.01600000000326 
19 50 25 8 8 1904.0 11.843999999997322 
19 50 25 9 9 1904.0 12.375 
19 50 25 10 10 1904.0 13.312999999994645 
19 50 25 11 11 1904.0 14.047000000005937 
19 50 25 12 12 1904.0 14.281000000002678 
19 50 25 13 13 1904.0 15.046000000002095 
19 50 25 14 14 1904.0 16.046000000002095 
19 50 25 15 15 1904.0 16.76600000000326 
19 50 25 16 16 1904.0 17.781000000002678 
19 50 25 17 17 1904.0 18.75 
19 50 25 18 18 1904.0 19.437000000005355 
19 50 25 19 19 1904.0 20.578999999997905 
19 50 25 20 20 1904.0 21.40700000000652 
19 50 25 21 21 1904.0 23.203000000008615 
19 50 25 22 22 1904.0 23.531000000002678 
19 50 25 23 23 1904.0 23.093999999997322 
