P1 P2 P3 P4 P5 $x1$ $x2$ 
15 50 25 0 0 4597.0 5.389999999999418 
15 50 25 0 1 4597.0 5.344000000011874 
15 50 25 0 2 4597.0 5.48399999999674 
15 50 25 0 3 4597.0 5.51600000000326 
15 50 25 0 4 4266.0 5.827999999994063 
15 50 25 0 5 4266.0 5.75 
15 50 25 0 6 4266.0 5.9060000000026776 
15 50 25 0 7 4266.0 6.062000000005355 
15 50 25 0 8 3948.0 6.39100000000326 
15 50 25 0 9 3948.0 6.4210000000020955 
15 50 25 0 10 3948.0 6.438000000009197 
15 50 25 0 11 3948.0 6.64100000000326 
15 50 25 0 12 3948.0 6.9060000000026776 
15 50 25 0 13 3948.0 6.875 
15 50 25 0 14 3948.0 7.077999999994063 
15 50 25 0 15 3948.0 7.2810000000026776 
15 50 25 0 16 3652.0 7.546999999991385 
15 50 25 0 17 3652.0 7.8439999999973224 
15 50 25 0 18 3652.0 8.062000000005355 
15 50 25 0 19 3652.0 8.906000000002678 
15 50 25 0 20 3652.0 8.59299999999348 
15 50 25 0 21 3652.0 9.26600000000326 
15 50 25 0 22 3652.0 9.218999999997322 
15 50 25 0 23 3652.0 9.281000000002678 
15 50 25 0 24 3652.0000000000086 11.125 
15 50 25 0 25 3652.0 12.655999999988126 
15 50 25 0 26 3652.0 11.812999999994645 
15 50 25 0 27 3652.0 12.843999999997322 
15 50 25 0 28 3652.0 14.375 
15 50 25 0 29 3652.0 20.40700000000652 
15 50 25 0 30 3652.0 18.421999999991385 
15 50 25 0 31 3419.0 34.01600000000326 
15 50 25 0 32 3401.0 150.375 
