P1 P2 P3 P4 P5 $x1$ $x2$ 
15 50 25 0 0 4324.0 4.844000000011874 
15 50 25 0 1 4324.0 4.9060000000026776 
15 50 25 0 2 4324.0 5.375 
15 50 25 0 3 4324.0 5.0460000000020955 
15 50 25 0 4 4324.0 5.421999999991385 
15 50 25 0 5 4324.0 5.109000000011292 
15 50 25 0 6 4324.0 5.532000000006519 
15 50 25 0 7 4324.0 5.828000000008615 
15 50 25 0 8 4324.0 5.437000000005355 
15 50 25 0 9 4324.0 5.937999999994645 
15 50 25 0 10 4324.0 5.780999999988126 
15 50 25 0 11 4324.0 6.953000000008615 
15 50 25 0 12 4324.0 6.75 
15 50 25 0 13 4324.0 6.265999999988708 
15 50 25 0 14 4324.0 6.60899999999674 
15 50 25 0 15 4324.0 7.422000000005937 
15 50 25 0 16 4324.0 6.25 
15 50 25 0 17 4324.0 7.625 
15 50 25 0 18 4324.0 7.0310000000026776 
15 50 25 0 19 4324.0 7.39100000000326 
15 50 25 0 20 4324.0 7.5939999999973224 
15 50 25 0 21 4324.0 7.4060000000026776 
15 50 25 0 22 4324.0 7.23399999999674 
15 50 25 0 23 4324.0 8.062000000005355 
15 50 25 0 24 4324.0 6.98399999999674 
15 50 25 0 25 4324.0 7.109000000011292 
15 50 25 0 26 4324.0 7.75 
15 50 25 0 27 4324.0 7.280999999988126 
15 50 25 0 28 4324.0 7.860000000000582 
15 50 25 0 29 4324.0 8.76600000000326 
15 50 25 0 30 4324.0 8.64100000000326 
15 50 25 0 31 4079.0 8.922000000005937 
15 50 25 0 32 4079.0 8.922000000005937 
15 50 25 0 33 4079.0 9.39100000000326 
15 50 25 0 34 4079.0 9.546999999991385 
15 50 25 0 35 4079.0 9.812999999994645 
15 50 25 0 36 4079.0 9.797000000005937 
15 50 25 0 37 4079.0 9.203000000008615 
15 50 25 0 38 3796.0 8.843999999997322 
15 50 25 0 39 3796.0 9.187999999994645 
15 50 25 0 40 3796.0 8.71799999999348 
15 50 25 0 41 3525.0 9.797000000005937 
15 50 25 0 42 3525.0 9.937000000005355 
15 50 25 0 43 3525.0 10.906000000002678 
15 50 25 0 44 3525.0 11.031000000002678 
