P1 P2 P3 P4 P5 $x1$ $x2$ 
19 50 25 0 0 2129.0 9.406000000002678 
19 50 25 0 1 2129.0 9.51600000000326 
19 50 25 0 2 2129.0 9.905999999988126 
19 50 25 0 3 2129.0 10.781000000002678 
19 50 25 0 4 2129.0 11.202999999994063 
19 50 25 0 5 2129.0 11.765999999988708 
19 50 25 0 6 2129.0 12.078999999997905 
19 50 25 0 7 2129.0 12.922000000005937 
19 50 25 0 8 2129.0 12.844000000011874 
19 50 25 0 9 2053.0 13.375 
19 50 25 0 10 2053.0 13.922000000005937 
19 50 25 0 11 2053.0 14.735000000000582 
19 50 25 0 12 2053.0 15.562000000005355 
19 50 25 0 13 2053.0 15.906000000002678 
19 50 25 0 14 2053.0 17.234000000011292 
19 50 25 0 15 2053.0 17.155999999988126 
19 50 25 0 16 2053.0 17.781000000002678 
19 50 25 0 17 2053.0 17.34299999999348 
19 50 25 0 18 2053.0 17.937000000005355 
19 50 25 0 19 2053.0 18.780999999988126 
19 50 25 0 20 2053.0 19.312000000005355 
19 50 25 0 21 2053.0 19.75 
19 50 25 0 22 2053.0 20.375 
