P1 P2 P3 P4 P5 $x1$ $x2$ 
19 50 25 0 0 2086.0 9.031000000002678 
19 50 25 0 1 2086.0 9.812000000005355 
19 50 25 0 2 2086.0 10.156000000002678 
19 50 25 0 3 2086.0 11.093999999997322 
19 50 25 0 4 2086.0 11.875 
19 50 25 0 5 2086.0 12.5 
19 50 25 0 6 2086.0 13.077999999994063 
19 50 25 0 7 2086.0 13.921999999991385 
19 50 25 0 8 2086.0 14.297000000005937 
19 50 25 0 9 2086.0 14.797000000005937 
19 50 25 0 10 2086.0 15.546999999991385 
19 50 25 0 11 2086.0 15.98399999999674 
19 50 25 0 12 2086.0 16.906000000002678 
19 50 25 0 13 2086.0 17.093999999997322 
19 50 25 0 14 2086.0 17.796999999991385 
19 50 25 0 15 2086.0 18.078000000008615 
19 50 25 0 16 2086.0 18.64100000000326 
19 50 25 0 17 2086.0 19.718999999997322 
19 50 25 0 18 2086.0 20.218999999997322 
19 50 25 0 19 2086.0 20.827999999994063 
19 50 25 0 20 2086.0 21.390999999988708 
19 50 25 0 21 2086.0 21.985000000000582 
