P1 P2 P3 P4 P5 $x1$ $x2$ 
20 50 25 0 0 6227.0 1.6089999999967404 
20 50 25 1 0 6227.0 1.610000000000582 
20 50 25 2 0 6227.0 1.4070000000065193 
20 50 25 3 0 6227.0 1.4220000000059372 
20 50 25 4 0 6227.0 1.687000000005355 
20 50 25 5 0 6227.0 2.1410000000032596 
20 50 25 6 0 6227.0 2.452999999994063 
20 50 25 7 0 6227.0 2.7340000000112923 
20 50 25 8 0 6227.0 3.3289999999979045 
20 50 25 9 0 6227.0 2.5319999999919673 
20 50 25 10 0 6227.0 2.6410000000032596 
20 50 25 11 0 6227.0 2.875 
20 50 25 12 0 6227.0 2.952999999994063 
20 50 25 13 0 6227.0 2.889999999999418 
20 50 25 14 0 6227.0 2.875 
20 50 25 15 0 6227.0 2.860000000000582 
20 50 25 16 0 6227.0 3.2810000000026776 
20 50 25 17 0 6227.0 6.217999999993481 
20 50 25 18 0 6227.0 3.811999999990803 
20 50 25 19 0 6227.0 3.6560000000026776 
20 50 25 20 0 6227.0 3.7339999999967404 
20 50 25 21 0 6227.0 3.937999999994645 
20 50 25 22 0 6227.0 4.2189999999973224 
20 50 25 23 0 6227.0 4.328000000008615 
20 50 25 24 0 6227.0 4.171999999991385 
20 50 25 25 0 6227.0 4.2960000000020955 
20 50 25 26 0 6227.0 4.5310000000026776 
20 50 25 27 0 6227.0 8.172000000005937 
20 50 25 28 0 6227.0 11.375 
20 50 25 29 0 6227.0 11.60899999999674 
20 50 25 30 0 6227.0 11.389999999999418 
20 50 25 31 0 6227.0 12.39100000000326 
20 50 25 32 0 6227.0 12.797000000005937 
20 50 25 33 0 6227.0 19.639999999999418 
20 50 25 34 0 6227.0 19.014999999999418 
20 50 25 35 0 6227.0 18.952999999994063 
20 50 25 36 0 6227.0 19.062999999994645 
20 50 25 37 0 6227.0 18.75 
20 50 25 38 0 6227.0 19.327999999994063 
20 50 25 39 0 6227.0 19.405999999988126 
20 50 25 40 0 6227.0 20.218999999997322 
20 50 25 41 0 6227.0 23.26600000000326 
