P1 P2 P3 P4 P5 $x1$ $x2$ 
20 50 25 0 0 5869.0 1.2970000000059372 
20 50 25 1 0 5869.0 1.5310000000026776 
20 50 25 2 0 5869.0 1.485000000000582 
20 50 25 3 0 5869.0 1.639999999999418 
20 50 25 4 0 5869.0 1.4219999999913853 
20 50 25 5 0 5869.0 1.437999999994645 
20 50 25 6 0 5869.0 1.4380000000091968 
20 50 25 7 0 5869.0 1.4679999999934807 
20 50 25 8 0 5869.0 1.4839999999967404 
20 50 25 9 0 5869.0 1.5310000000026776 
20 50 25 10 0 5869.0 1.5939999999973224 
20 50 25 11 0 5869.0 1.6560000000026776 
20 50 25 12 0 5869.0 1.75 
20 50 25 13 0 5869.0 1.812999999994645 
20 50 25 14 0 5869.0 1.8279999999940628 
20 50 25 15 0 5869.0 2.312999999994645 
20 50 25 16 0 5869.0 2.202999999994063 
20 50 25 17 0 5869.0 2.3589999999967404 
20 50 25 18 0 5869.0 2.5 
20 50 25 19 0 5869.0 2.4689999999973224 
20 50 25 20 0 5869.0 2.437999999994645 
20 50 25 21 0 5869.0 2.6089999999967404 
20 50 25 22 0 5869.0 2.3589999999967404 
20 50 25 23 0 5869.0 2.4060000000026776 
20 50 25 24 0 5869.0 2.9690000000118744 
20 50 25 25 0 5869.0 2.9219999999913853 
20 50 25 26 0 5869.0 2.922000000005937 
20 50 25 27 0 5869.0 2.8910000000032596 
20 50 25 28 0 5869.0 3.264999999999418 
20 50 25 29 0 5869.0 3.5319999999919673 
20 50 25 30 0 5869.0 3.9839999999967404 
20 50 25 31 0 5869.0 4.375 
20 50 25 32 0 5869.0 4.5789999999979045 
20 50 25 33 0 5869.0 4.515999999988708 
20 50 25 34 0 5869.0 5.35899999999674 
20 50 25 35 0 5869.0 8.078000000008615 
20 50 25 36 0 5869.0 6.375 
20 50 25 37 0 5869.0 6.312999999994645 
20 50 25 38 0 5869.0 8.312999999994645 
20 50 25 39 0 5869.0 8.375 
20 50 25 40 0 5869.0 8.656000000002678 
20 50 25 41 0 5869.0 8.797000000005937 
20 50 25 42 0 5869.0 8.75 
20 50 25 43 0 5869.0 8.843999999997322 
20 50 25 44 0 5869.0 8.781999999991967 
20 50 25 45 0 5869.0 10.375 
20 50 25 46 0 5869.0 10.296999999991385 
20 50 25 47 0 5869.0 10.5 
20 50 25 48 0 5869.0 10.51600000000326 
20 50 25 49 0 5869.0 10.65700000000652 
20 50 25 50 0 5869.0 10.780999999988126 
20 50 25 51 0 5869.0 10.812999999994645 
20 50 25 52 0 5869.0 11.078000000008615 
20 50 25 53 0 5869.0 11.01600000000326 
20 50 25 54 0 5869.0 12.312000000005355 
20 50 25 55 0 5869.0 11.25 
20 50 25 56 0 5869.0 11.188000000009197 
20 50 25 57 0 5869.0 13.188000000009197 
