P1 P2 P3 P4 P5 $x1$ $x2$ 
20 50 25 0 0 5802.0 1.4060000000026776 
20 50 25 1 0 5802.0 1.4219999999913853 
20 50 25 2 0 5802.0 1.4689999999973224 
20 50 25 3 0 5802.0 1.3439999999973224 
20 50 25 4 0 5802.0 1.2189999999973224 
20 50 25 5 0 5802.0 1.2340000000112923 
20 50 25 6 0 5802.0 1.2960000000020955 
20 50 25 7 0 5802.0 1.3279999999940628 
20 50 25 8 0 5802.0 1.4529999999940628 
20 50 25 9 0 5802.0 1.5 
20 50 25 10 0 5802.0 1.7339999999967404 
20 50 25 11 0 5802.0 1.764999999999418 
20 50 25 12 0 5802.0 1.264999999999418 
20 50 25 13 0 5802.0 1.4060000000026776 
20 50 25 14 0 5802.0 1.4220000000059372 
20 50 25 15 0 5802.0 1.5939999999973224 
20 50 25 16 0 5802.0 1.625 
20 50 25 17 0 5802.0 1.7659999999887077 
20 50 25 18 0 5802.0 1.7970000000059372 
20 50 25 19 0 5802.0 1.875 
20 50 25 20 0 5802.0 2.047000000005937 
20 50 25 21 0 5802.0 2.0939999999973224 
20 50 25 22 0 5802.0 2.2810000000026776 
20 50 25 23 0 5802.0 2.764999999999418 
20 50 25 24 0 5802.0 2.812999999994645 
20 50 25 25 0 5802.0 2.562999999994645 
20 50 25 26 0 5802.0 2.5780000000086147 
20 50 25 27 0 5802.0 2.5780000000086147 
20 50 25 28 0 5802.0 3.235000000000582 
20 50 25 29 0 5802.0 3.375 
20 50 25 30 0 5802.0 3.5160000000032596 
20 50 25 31 0 5802.0 4.063000000009197 
20 50 25 32 0 5802.0 4.797000000005937 
20 50 25 33 0 5802.0 7.796999999991385 
20 50 25 34 0 5802.0 7.327999999994063 
20 50 25 35 0 5802.0 7.23399999999674 
20 50 25 36 0 5802.0 7.35899999999674 
20 50 25 37 0 5802.0 7.3439999999973224 
20 50 25 38 0 5802.0 7.23399999999674 
20 50 25 39 0 5802.0 11.031000000002678 
20 50 25 40 0 5802.0 10.702999999994063 
20 50 25 41 0 5802.0 10.905999999988126 
20 50 25 42 0 5802.0 11.186999999990803 
20 50 25 43 0 5802.0 13.48399999999674 
20 50 25 44 0 5802.0 13.375 
20 50 25 45 0 5802.0 13.48399999999674 
20 50 25 46 0 5802.0 13.359000000011292 
20 50 25 47 0 5802.0 13.452999999994063 
20 50 25 48 0 5802.0 12.610000000000582 
20 50 25 49 0 5802.0 13.531000000002678 
20 50 25 50 0 5802.0 13.593999999997322 
20 50 25 51 0 5802.0 13.952999999994063 
20 50 25 52 0 5802.0 14.953000000008615 
20 50 25 53 0 5802.0 14.812999999994645 
20 50 25 54 0 5802.0 14.843999999997322 
