P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1478.0 0.01600000000325963 
6 50 25 0 10 1848.0 0.015999999988707714 
7 50 25 0 10 1924.0 0.031000000002677552 
8 50 25 0 10 2363.0 0.046999999991385266 
9 50 25 0 10 2917.0 0.09399999999732245 
10 50 25 0 10 3151.0 0.125 
11 50 25 0 10 3196.0 0.15599999998812564 
12 50 25 0 10 3610.0 0.35899999999674037 
13 50 25 0 10 3719.0 0.25 
14 50 25 0 10 4238.0 0.34399999999732245 
15 50 25 0 10 4632.0 0.8600000000005821 
16 50 25 0 10 4782.0 0.6100000000005821 
17 50 25 0 10 4866.0 0.6720000000059372 
18 50 25 0 10 5665.0 1.4219999999913853 
19 50 25 0 10 5832.0 1.6720000000059372 
20 50 25 0 10 5864.0 1.4530000000086147 
21 50 25 0 10 6595.0 2.2810000000026776 
22 50 25 0 10 6682.0 1.735000000000582 
