P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1471.0 0.01600000000325963 
6 50 25 0 10 1714.0 0.014999999999417923 
7 50 25 0 10 2088.0 0.01600000000325963 
8 50 25 0 10 2395.0 0.0629999999946449 
9 50 25 0 10 2587.0 0.062000000005355105 
10 50 25 0 10 2979.0 0.10899999999674037 
11 50 25 0 10 3317.0 0.17199999999138527 
12 50 25 0 10 3592.0 0.20300000000861473 
13 50 25 0 10 4090.0 0.28199999999196734 
14 50 25 0 10 4421.0 0.3289999999979045 
15 50 25 0 10 4693.0 0.4850000000005821 
16 50 25 0 10 4492.0 0.6100000000005821 
17 50 25 0 10 5321.0 0.8910000000032596 
18 50 25 0 10 5357.0 0.9689999999973224 
19 50 25 0 10 5686.0 1.1719999999913853 
20 50 25 0 10 6018.0 1.3910000000032596 
21 50 25 0 10 6202.0 1.562999999994645 
22 50 25 0 10 6386.0 2.0160000000032596 
