P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1510.0 0.014999999999417923 
6 50 25 0 10 1929.0 0.031000000002677552 
7 50 25 0 10 2044.0 0.031000000002677552 
8 50 25 0 10 2352.0 0.046000000002095476 
9 50 25 0 10 2520.0 0.062000000005355105 
10 50 25 0 10 2855.0 0.09399999999732245 
11 50 25 0 10 3210.0 0.10899999999674037 
12 50 25 0 10 3684.0 0.23399999999674037 
13 50 25 0 10 3842.0 0.2970000000059372 
14 50 25 0 10 3997.0 0.5 
15 50 25 0 10 4538.0 0.5160000000032596 
16 50 25 0 10 4625.0 0.5469999999913853 
17 50 25 0 10 4974.0 0.6879999999946449 
18 50 25 0 10 5270.0 0.8589999999967404 
19 50 25 0 10 5670.0 1.0930000000080327 
20 50 25 0 10 6129.0 1.875 
21 50 25 0 10 6221.0 1.8439999999973224 
22 50 25 0 10 6508.0 1.7340000000112923 
