P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1552.0 0.01600000000325963 
6 50 25 0 10 1669.0 0.03199999999196734 
7 50 25 0 10 2110.0 0.046000000002095476 
8 50 25 0 10 2125.0 0.04700000000593718 
9 50 25 0 10 2722.0 0.10899999999674037 
10 50 25 0 10 2999.0 0.125 
11 50 25 0 10 3193.0 0.17100000000209548 
12 50 25 0 10 3517.0 0.20299999999406282 
13 50 25 0 10 3917.0 0.375 
14 50 25 0 10 3970.0 0.375 
15 50 25 0 10 4474.0 0.5320000000065193 
16 50 25 0 10 4674.0 0.6399999999994179 
17 50 25 0 10 5122.0 0.9060000000026776 
18 50 25 0 10 5568.0 1.235000000000582 
19 50 25 0 10 5546.0 1.0929999999934807 
20 50 25 0 10 5715.0 1.3590000000112923 
21 50 25 0 10 6148.0 1.437999999994645 
22 50 25 0 10 6527.0 1.9840000000112923 
