P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1468.0 0.01600000000325963 
6 50 25 0 10 1733.0 0.014999999999417923 
7 50 25 0 10 1936.0 0.014999999999417923 
8 50 25 0 10 2629.0 0.046999999991385266 
9 50 25 0 10 2867.0 0.062000000005355105 
10 50 25 0 10 2993.0 0.15600000000267755 
11 50 25 0 10 3105.0 0.125 
12 50 25 0 10 3615.0 0.28200000000651926 
13 50 25 0 10 3759.0 0.32800000000861473 
14 50 25 0 10 4072.0 0.2960000000020955 
15 50 25 0 10 4598.0 0.6560000000026776 
16 50 25 0 10 4509.0 0.7030000000086147 
17 50 25 0 10 4946.0 0.7339999999967404 
18 50 25 0 10 5229.0 0.9370000000053551 
19 50 25 0 10 5806.0 1.014999999999418 
20 50 25 0 10 5988.0 1.4380000000091968 
21 50 25 0 10 6272.0 1.625 
22 50 25 0 10 6482.0 1.8440000000118744 
