P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1544.0 0.01600000000325963 
6 50 25 0 10 1920.0 0.014999999999417923 
7 50 25 0 10 2099.0 0.0629999999946449 
8 50 25 0 10 2337.0 0.04700000000593718 
9 50 25 0 10 2555.0 0.07799999999406282 
10 50 25 0 10 2894.0 0.07800000000861473 
11 50 25 0 10 3492.0 0.15700000000651926 
12 50 25 0 10 3677.0 0.2649999999994179 
13 50 25 0 10 4107.0 0.3600000000005821 
14 50 25 0 10 4009.0 0.3130000000091968 
15 50 25 0 10 4649.0 0.45300000000861473 
16 50 25 0 10 4762.0 0.6719999999913853 
17 50 25 0 10 5108.0 0.9210000000020955 
18 50 25 0 10 5445.0 0.7809999999881256 
19 50 25 0 10 5981.0 1.7180000000080327 
20 50 25 0 10 6014.0 1.3909999999887077 
21 50 25 0 10 6436.0 1.8910000000032596 
22 50 25 0 10 6628.0 2.4839999999967404 
