P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1423.0 0.0 
6 50 25 0 10 1749.0 0.01600000000325963 
7 50 25 0 10 2048.0 0.031000000002677552 
8 50 25 0 10 2468.0 0.046999999991385266 
9 50 25 0 10 2624.0 0.0629999999946449 
10 50 25 0 10 3027.0 0.125 
11 50 25 0 10 3556.0 0.15600000000267755 
12 50 25 0 10 3547.0 0.29699999999138527 
13 50 25 0 10 3972.0 0.4370000000053551 
14 50 25 0 10 4141.0 0.3289999999979045 
15 50 25 0 10 4558.0 0.6559999999881256 
16 50 25 0 10 4626.0 0.7659999999887077 
17 50 25 0 10 5459.0 0.9529999999940628 
18 50 25 0 10 5609.0 1.389999999999418 
19 50 25 0 10 5676.0 1.139999999999418 
20 50 25 0 10 6225.0 1.2809999999881256 
21 50 25 0 10 6183.0 2.172000000005937 
22 50 25 0 10 6571.0 2.2190000000118744 
