P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1454.0 0.01600000000325963 
6 50 25 0 10 1824.0 0.014999999999417923 
7 50 25 0 10 2069.0 0.03200000000651926 
8 50 25 0 10 2447.0 0.046999999991385266 
9 50 25 0 10 2571.0 0.04700000000593718 
10 50 25 0 10 3107.0 0.10899999999674037 
11 50 25 0 10 3309.0 0.14100000000325963 
12 50 25 0 10 3607.0 0.1870000000053551 
13 50 25 0 10 3723.0 0.3129999999946449 
14 50 25 0 10 4364.0 0.4850000000005821 
15 50 25 0 10 4381.0 0.4840000000112923 
16 50 25 0 10 4406.0 0.5779999999940628 
17 50 25 0 10 4957.0 0.75 
18 50 25 0 10 5526.0 1.0310000000026776 
19 50 25 0 10 5435.0 1.0160000000032596 
20 50 25 0 10 6029.0 1.25 
21 50 25 0 10 5992.0 1.6570000000065193 
22 50 25 0 10 6635.0 2.0310000000026776 
