P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1585.0 0.01600000000325963 
6 50 25 0 10 1830.0 0.014999999999417923 
7 50 25 0 10 1981.0 0.03200000000651926 
8 50 25 0 10 2482.0 0.07899999999790452 
9 50 25 0 10 2839.0 0.09400000001187436 
10 50 25 0 10 2901.0 0.09300000000803266 
11 50 25 0 10 3060.0 0.125 
12 50 25 0 10 3687.0 0.21899999999732245 
13 50 25 0 10 3961.0 0.2649999999994179 
14 50 25 0 10 4209.0 0.40700000000651926 
15 50 25 0 10 4557.0 0.5 
16 50 25 0 10 5026.0 0.8600000000005821 
17 50 25 0 10 4999.0 0.8899999999994179 
18 50 25 0 10 5267.0 0.9850000000005821 
19 50 25 0 10 5623.0 0.9379999999946449 
20 50 25 0 10 5912.0 1.4689999999973224 
21 50 25 0 10 6639.0 1.639999999999418 
22 50 25 0 10 6701.0 2.3439999999973224 
