P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1540.0 0.015999999988707714 
6 50 25 0 10 1777.0 0.014999999999417923 
7 50 25 0 10 1914.0 0.03200000000651926 
8 50 25 0 10 2427.0 0.031000000002677552 
9 50 25 0 10 2598.0 0.07800000000861473 
10 50 25 0 10 3168.0 0.15600000000267755 
11 50 25 0 10 3120.0 0.14100000000325963 
12 50 25 0 10 3342.0 0.1880000000091968 
13 50 25 0 10 3906.0 0.375 
14 50 25 0 10 3978.0 0.4539999999979045 
15 50 25 0 10 4519.0 0.4380000000091968 
16 50 25 0 10 4428.0 0.6710000000020955 
17 50 25 0 10 5144.0 1.0470000000059372 
18 50 25 0 10 5262.0 0.9839999999967404 
19 50 25 0 10 5719.0 1.2340000000112923 
20 50 25 0 10 5918.0 1.7809999999881256 
21 50 25 0 10 6348.0 2.0939999999973224 
22 50 25 0 10 6449.0 2.2810000000026776 
