P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1520.0 0.01599999999962165 
6 50 25 0 10 1355.0 0.09400000000096043 
7 50 25 0 10 2229.0 0.11000000000058208 
8 50 25 0 10 2536.0 0.15599999999903957 
9 50 25 0 10 2712.0 0.31300000000192085 
10 50 25 0 10 2945.0 0.5 
11 50 25 0 10 3209.0 0.7339999999967404 
12 50 25 0 10 3485.0 1.5779999999977008 
13 50 25 0 10 3904.0 2.125 
14 50 25 0 10 3390.0 7.75 
15 50 25 0 10 4440.0 6.342999999997119 
16 50 25 0 10 4732.0 9.140999999999622 
17 50 25 0 10 4692.0 14.18699999999808 
18 50 25 0 10 4953.0 25.0470000000023 
19 50 25 0 10 4418.0 25.906000000002678 
20 50 25 0 10 4961.0 35.45300000000134 
21 50 25 0 10 6479.0 60.46900000000096 
22 50 25 0 10 5327.0 112.71799999999712 
23 50 25 0 10 6306.0 97.10900000000038 
