P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1192.0 0.031000000002677552 
6 50 25 0 10 1729.0 0.062000000005355105 
7 50 25 0 10 2118.0 0.1880000000091968 
8 50 25 0 10 2428.0 0.15600000000267755 
9 50 25 0 10 2396.0 0.3129999999946449 
10 50 25 0 10 3166.0 0.5620000000053551 
11 50 25 0 10 3561.0 0.9219999999913853 
12 50 25 0 10 3347.0 1.4220000000059372 
13 50 25 0 10 3597.0 2.125 
14 50 25 0 10 3707.0 2.764999999999418 
15 50 25 0 10 4106.0 5.952999999994063 
16 50 25 0 10 4334.0 6.938000000009197 
17 50 25 0 10 4285.0 18.343999999997322 
18 50 25 0 10 5380.0 19.593999999997322 
19 50 25 0 10 5284.0 35.328999999997905 
20 50 25 0 10 5301.0 38.82799999999406 
21 50 25 0 10 5893.0 71.40600000000268 
22 50 25 0 10 5001.0 99.17199999999139 
