P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1442.0 0.046999999991385266 
6 50 25 0 10 1811.0 0.046999999991385266 
7 50 25 0 10 2138.0 0.125 
8 50 25 0 10 2508.0 0.15600000001722947 
9 50 25 0 10 2664.0 0.28099999998812564 
10 50 25 0 10 3235.0 0.6560000000172295 
11 50 25 0 10 2927.0 0.6719999999913853 
12 50 25 0 10 3125.0 1.3910000000032596 
13 50 25 0 10 3454.0 2.077999999979511 
14 50 25 0 10 4040.0 3.437000000005355 
15 50 25 0 10 4054.0 4.796999999991385 
16 50 25 0 10 4134.0 9.09299999999348 
17 50 25 0 10 4222.0 14.73499999998603 
18 50 25 0 10 3992.0 20.655999999988126 
19 50 25 0 10 4969.0 32.280999999988126 
20 50 25 0 10 5001.0 62.594000000011874 
21 50 25 0 10 5606.0 51.187999999994645 
22 50 25 0 10 5295.0 84.79699999999139 
23 50 25 0 10 5481.0 306.75 
24 50 25 0 10 5038.0 10714.282000000007 
