P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1447.0 0.046999999991385266 
6 50 25 0 10 1657.0 0.0629999999946449 
7 50 25 0 10 2125.0 0.10900000001129229 
8 50 25 0 10 2360.0 0.23399999999674037 
9 50 25 0 10 2169.0 0.48399999999674037 
10 50 25 0 10 2421.0 1.1410000000032596 
11 50 25 0 10 3209.0 1.264999999999418 
12 50 25 0 10 3011.0 1.4680000000080327 
13 50 25 0 10 3806.0 4.25 
14 50 25 0 10 3422.0 3.1560000000026776 
15 50 25 0 10 4294.0 7.25 
16 50 25 0 10 4277.0 11.48399999999674 
17 50 25 0 10 4154.0 12.077999999994063 
18 50 25 0 10 5195.0 16.860000000000582 
19 50 25 0 10 4411.0 46.88999999999942 
20 50 25 0 10 5570.0 42.01599999998871 
21 50 25 0 10 5521.0 51.01499999999942 
22 50 25 0 10 5592.0 75.31299999999464 
