P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1474.0 0.046999999998661224 
6 50 25 0 10 1844.0 0.06199999999807915 
7 50 25 0 10 2211.0 0.10900000000037835 
8 50 25 0 10 2377.0 0.17199999999866122 
9 50 25 0 10 2345.0 0.39099999999962165 
10 50 25 0 10 2839.0 0.6720000000022992 
11 50 25 0 10 3281.0 0.7350000000005821 
12 50 25 0 10 3260.0 1.5 
13 50 25 0 10 3639.0 2.5309999999990396 
14 50 25 0 10 4073.0 3.811999999998079 
15 50 25 0 10 4045.0 4.188000000001921 
16 50 25 0 10 4152.0 7.296999999998661 
17 50 25 0 10 4542.0 13.203000000001339 
18 50 25 0 10 4882.0 18.96900000000096 
19 50 25 0 10 4916.0 25.89099999999962 
20 50 25 0 10 5914.0 43.46900000000096 
21 50 25 0 10 5173.0 67.45300000000134 
22 50 25 0 10 5539.0 86.5779999999977 
23 50 25 0 10 5938.0 96.53099999999904 
