P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1347.0 0.03200000000651926 
6 50 25 0 10 1710.0 0.046999999991385266 
7 50 25 0 10 2058.0 0.09399999999732245 
8 50 25 0 10 2158.0 0.25 
9 50 25 0 10 2533.0 0.23500000000058208 
10 50 25 0 10 2646.0 0.625 
11 50 25 0 10 3290.0 0.7660000000032596 
12 50 25 0 10 2904.0 1.125 
13 50 25 0 10 3980.0 1.9219999999913853 
14 50 25 0 10 4231.0 2.7339999999967404 
15 50 25 0 10 3633.0 6.140999999988708 
16 50 25 0 10 4476.0 7.671999999991385 
17 50 25 0 10 4888.0 16.360000000000582 
18 50 25 0 10 5084.0 20.812999999994645 
19 50 25 0 10 5379.0 26.593000000008033 
20 50 25 0 10 5122.0 47.25 
21 50 25 0 10 5695.0 62.546999999991385 
22 50 25 0 10 5778.0 77.40600000000268 
