P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1531.0 0.0319999999992433 
6 50 25 0 10 1767.0 0.0779999999977008 
7 50 25 0 10 2059.0 0.15599999999903957 
8 50 25 0 10 2300.0 0.2649999999994179 
9 50 25 0 10 1894.0 0.5939999999973224 
10 50 25 0 10 2980.0 0.4690000000009604 
11 50 25 0 10 3351.0 1.014999999999418 
12 50 25 0 10 3648.0 1.1409999999996217 
13 50 25 0 10 3787.0 2.1409999999996217 
14 50 25 0 10 3544.0 3.3430000000007567 
15 50 25 0 10 4094.0 5.203000000001339 
16 50 25 0 10 4521.0 9.625 
17 50 25 0 10 4803.0 10.078000000001339 
18 50 25 0 10 4647.0 23.15700000000288 
19 50 25 0 10 5017.0 29.031000000002678 
20 50 25 0 10 5723.0 45.93700000000172 
21 50 25 0 10 5448.0 49.43700000000172 
22 50 25 0 10 5160.0 132.26499999999942 
23 50 25 0 10 6223.0 91.84399999999732 
