P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1468.0 0.047000000000025466 
6 50 25 0 10 1898.0 0.07799999999997453 
7 50 25 0 10 2058.0 0.17200000000002547 
8 50 25 0 10 2217.0 0.2819999999999254 
9 50 25 0 10 2902.0 0.625 
10 50 25 0 10 3027.0 1.1399999999999864 
11 50 25 0 10 3367.0 1.3600000000000136 
12 50 25 0 10 3485.0 2.4840000000000373 
13 50 25 0 10 4159.0 3.5 
14 50 25 0 10 4265.0 5.968999999999937 
15 50 25 0 10 4698.0 9.25 
16 50 25 0 10 4562.0 15.984000000000037 
17 50 25 0 10 4563.0 18.28099999999995 
18 50 25 0 10 4676.0 21.937999999999988 
19 50 25 0 10 4736.0 40.15599999999995 
20 50 25 0 10 4975.0 70.68799999999999 
21 50 25 0 10 5543.0 110.51599999999996 
22 50 25 0 10 5854.0 88.0 
23 50 25 0 10 5639.0 113.09399999999994 
