P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1374.0 0.046999999991385266 
6 50 25 0 10 1851.0 0.09399999999732245 
7 50 25 0 10 2178.0 0.09300000000803266 
8 50 25 0 10 2455.0 0.20299999999406282 
9 50 25 0 10 2654.0 0.4370000000053551 
10 50 25 0 10 2388.0 0.6100000000005821 
11 50 25 0 10 3219.0 0.9379999999946449 
12 50 25 0 10 3362.0 1.062999999994645 
13 50 25 0 10 3506.0 2.077999999994063 
14 50 25 0 10 3694.0 4.577999999994063 
15 50 25 0 10 3957.0 3.937000000005355 
16 50 25 0 10 4853.0 8.921999999991385 
17 50 25 0 10 4608.0 11.452999999994063 
18 50 25 0 10 4706.0 15.577999999994063 
19 50 25 0 10 5367.0 29.187999999994645 
20 50 25 0 10 5568.0 48.0 
21 50 25 0 10 4954.0 64.11000000000058 
22 50 25 0 10 5448.0 160.20299999999406 
