P1 P2 P3 P4 P5 $x1$ $x2$ 
5 50 25 0 10 1449.0 0.03099999999994907 
6 50 25 0 10 1802.0 0.04700000000048021 
7 50 25 0 10 2081.0 0.17199999999957072 
8 50 25 0 10 2383.0 0.2029999999995198 
9 50 25 0 10 2682.0 0.2970000000004802 
10 50 25 0 10 3097.0 0.5630000000001019 
11 50 25 0 10 2995.0 0.9679999999998472 
12 50 25 0 10 3817.0 1.4219999999995707 
13 50 25 0 10 4054.0 1.9219999999995707 
14 50 25 0 10 4100.0 3.375 
15 50 25 0 10 4129.0 5.796999999999571 
16 50 25 0 10 4192.0 10.70300000000043 
17 50 25 0 10 4944.0 16.21900000000005 
18 50 25 0 10 5160.0 23.90599999999995 
19 50 25 0 10 5657.0 24.859999999999673 
20 50 25 0 10 5424.0 46.25 
21 50 25 0 10 5634.0 67.5 
22 50 25 0 10 5739.0 82.54699999999957 
23 50 25 0 10 5957.0 138.57800000000043 
