P1 P2 P3 P4 P5 $x1$ $x2$ 
10 50 25 0 0 2834.0 0.40600000000267755 
10 50 25 0 1 2834.0 0.46899999999732245 
10 50 25 0 2 2834.0 0.5160000000032596 
10 50 25 0 3 2834.0 0.46899999999732245 
10 50 25 0 4 2834.0 0.5 
10 50 25 0 5 2834.0 0.46899999999732245 
10 50 25 0 6 2834.0 0.46899999999732245 
10 50 25 0 7 2834.0 0.46800000000803266 
10 50 25 0 8 2834.0 0.5 
10 50 25 0 9 2834.0 0.4840000000112923 
10 50 25 0 10 2834.0 0.5149999999994179 
10 50 25 0 11 2834.0 0.5 
10 50 25 0 12 2834.0 0.5 
10 50 25 0 13 2834.0 0.5779999999940628 
10 50 25 0 14 2559.0 0.5470000000059372 
10 50 25 0 15 2559.0 0.5160000000032596 
10 50 25 0 16 2559.0 0.5160000000032596 
10 50 25 0 17 2559.0 0.5929999999934807 
10 50 25 0 18 2559.0 0.5780000000086147 
10 50 25 0 19 2559.0 0.5310000000026776 
10 50 25 0 20 2559.0 0.6100000000005821 
10 50 25 0 21 2559.0 0.6090000000112923 
10 50 25 0 22 2559.0 0.625 
10 50 25 0 23 2559.0 0.625 
10 50 25 0 24 2559.0 0.6100000000005821 
10 50 25 0 25 2559.0 0.6719999999913853 
10 50 25 0 26 2559.0 0.6089999999967404 
10 50 25 0 27 2559.0 0.6410000000032596 
10 50 25 0 28 2259.0 0.7190000000118744 
10 50 25 0 29 2259.0 0.8280000000086147 
10 50 25 0 30 2240.0 1.360000000000582 
10 50 25 0 31 2240.0 1.3430000000080327 
10 50 25 0 32 2240.0 1.25 
10 50 25 0 33 2240.0 1.3590000000112923 
10 50 25 0 34 2240.0 1.5 
10 50 25 0 35 2240.0 1.5929999999934807 
10 50 25 0 36 2240.0 2.2969999999913853 
10 50 25 0 37 2240.0 3.1560000000026776 
10 50 25 0 38 1996.0 2.172000000005937 
10 50 25 0 39 1983.0 1.9529999999940628 
10 50 25 0 40 1983.0 2.4069999999919673 
10 50 25 0 41 1983.0 1.875 
10 50 25 0 42 1983.0 2.8429999999934807 
10 50 25 0 43 1983.0 2.047000000005937 
10 50 25 0 44 1983.0 4.062000000005355 
10 50 25 0 45 1983.0 2.7189999999973224 
10 50 25 0 46 1983.0 4.25 
10 50 25 0 47 1983.0 4.282000000006519 
10 50 25 0 48 1983.0 3.0 
10 50 25 0 49 1983.0 4.7189999999973224 
10 50 25 0 50 1754.0 5.342999999993481 
10 50 25 0 51 1754.0 3.312999999994645 
10 50 25 0 52 1754.0 3.5320000000065193 
10 50 25 0 53 1754.0 4.797000000005937 
10 50 25 0 54 1754.0 4.514999999999418 
10 50 25 0 55 1754.0 4.75 
10 50 25 0 56 1754.0 6.64100000000326 
10 50 25 0 57 1754.0 6.125 
10 50 25 0 58 1754.0 5.1560000000026776 
10 50 25 0 59 1754.0 4.844000000011874 
10 50 25 0 60 1754.0 5.7189999999973224 
10 50 25 0 61 1754.0 5.10899999999674 
10 50 25 0 62 1754.0 6.875 
10 50 25 0 63 1754.0 8.014999999999418 
10 50 25 0 64 1754.0 6.110000000000582 
10 50 25 0 65 1754.0 9.01600000000326 
10 50 25 0 66 1754.0 7.889999999999418 
10 50 25 0 67 1754.0 32.296999999991385 
10 50 25 0 68 1754.0 16.328000000008615 
10 50 25 0 69 1754.0 11.672000000005937 
10 50 25 0 70 1754.0 7.0939999999973224 
10 50 25 0 71 1754.0 7.687000000005355 
10 50 25 0 72 1754.0 23.5 
10 50 25 0 73 1753.9999999999995 41.10899999999674 
10 50 25 0 74 1754.0 17.155999999988126 
10 50 25 0 75 1754.0 45.078000000008615 
