P1 P2 P3 P4 P5 $x1$ $x2$ 
10 50 25 0 0 2967.0 0.4379999999946449 
10 50 25 0 1 2967.0 0.5310000000026776 
10 50 25 0 2 2967.0 0.45300000000861473 
10 50 25 0 3 2967.0 0.46900000001187436 
10 50 25 0 4 2967.0 0.5160000000032596 
10 50 25 0 5 2967.0 0.5309999999881256 
10 50 25 0 6 2967.0 0.5469999999913853 
10 50 25 0 7 2967.0 0.5160000000032596 
10 50 25 0 8 2967.0 0.5160000000032596 
10 50 25 0 9 2967.0 0.48399999999674037 
10 50 25 0 10 2967.0 0.5 
10 50 25 0 11 2967.0 0.5160000000032596 
10 50 25 0 12 2967.0 0.5620000000053551 
10 50 25 0 13 2967.0 0.5160000000032596 
10 50 25 0 14 2967.0 0.5 
10 50 25 0 15 2967.0 0.5 
10 50 25 0 16 2967.0 0.48399999999674037 
10 50 25 0 17 2967.0 0.6720000000059372 
10 50 25 0 18 2967.0 0.5470000000059372 
10 50 25 0 19 2967.0 0.5310000000026776 
10 50 25 0 20 2967.0 0.5470000000059372 
10 50 25 0 21 2967.0 0.5470000000059372 
10 50 25 0 22 2743.0 0.5470000000059372 
10 50 25 0 23 2743.0 0.625 
10 50 25 0 24 2743.0 0.5619999999908032 
10 50 25 0 25 2743.0 0.5939999999973224 
10 50 25 0 26 2743.0 0.5780000000086147 
10 50 25 0 27 2743.0 0.5779999999940628 
10 50 25 0 28 2450.0 0.5789999999979045 
10 50 25 0 29 2450.0 0.6399999999994179 
10 50 25 0 30 2450.0 0.6410000000032596 
10 50 25 0 31 2450.0 0.7029999999940628 
10 50 25 0 32 2450.0 0.5789999999979045 
10 50 25 0 33 2450.0 0.6100000000005821 
10 50 25 0 34 2450.0 0.6089999999967404 
10 50 25 0 35 2450.0 0.5940000000118744 
10 50 25 0 36 2450.0 0.6410000000032596 
10 50 25 0 37 2450.0 0.625 
10 50 25 0 38 2450.0 0.6560000000026776 
10 50 25 0 39 2450.0 0.625 
10 50 25 0 40 2450.0 0.6399999999994179 
10 50 25 0 41 2450.0 0.6089999999967404 
10 50 25 0 42 2450.0 0.6399999999994179 
10 50 25 0 43 2450.0 0.5930000000080327 
10 50 25 0 44 2450.0 0.5939999999973224 
10 50 25 0 45 2450.0 0.5939999999973224 
10 50 25 0 46 2450.0 0.6089999999967404 
10 50 25 0 47 2450.0 0.625 
10 50 25 0 48 2450.0 0.5939999999973224 
10 50 25 0 49 2450.0 0.6089999999967404 
10 50 25 0 50 2447.0 0.5929999999934807 
10 50 25 0 51 2447.0 0.6089999999967404 
10 50 25 0 52 2447.0 0.625 
10 50 25 0 53 2447.0 0.6100000000005821 
10 50 25 0 54 2447.0 0.5939999999973224 
10 50 25 0 55 2447.0 0.6560000000026776 
10 50 25 0 56 2447.0 0.6399999999994179 
10 50 25 0 57 2447.0 0.6399999999994179 
10 50 25 0 58 2447.0 0.5780000000086147 
10 50 25 0 59 2447.0 0.5929999999934807 
10 50 25 0 60 2447.0 0.5779999999940628 
10 50 25 0 61 2447.0 0.6719999999913853 
10 50 25 0 62 2447.0 0.625 
10 50 25 0 63 2447.0 0.625 
10 50 25 0 64 2447.0 0.6570000000065193 
10 50 25 0 65 2447.0 0.6560000000026776 
10 50 25 0 66 2447.0 0.6410000000032596 
10 50 25 0 67 2447.0 0.7030000000086147 
10 50 25 0 68 2447.0 0.6879999999946449 
10 50 25 0 69 2447.0 0.6560000000026776 
10 50 25 0 70 2447.0 0.5779999999940628 
10 50 25 0 71 2447.0 0.5320000000065193 
10 50 25 0 72 2447.0 0.6720000000059372 
10 50 25 0 73 2447.0 0.5149999999994179 
10 50 25 0 74 2447.0 0.6719999999913853 
10 50 25 0 75 2447.0 0.6560000000026776 
10 50 25 0 76 2447.0 0.6410000000032596 
10 50 25 0 77 2447.0 0.6410000000032596 
10 50 25 0 78 2447.0 0.625 
10 50 25 0 79 2447.0 0.6410000000032596 
10 50 25 0 80 2447.0 0.6399999999994179 
10 50 25 0 81 2447.0 0.625 
10 50 25 0 82 2447.0 0.625 
10 50 25 0 83 2447.0 0.625 
10 50 25 0 84 2447.0 0.6720000000059372 
10 50 25 0 85 2447.0 0.6560000000026776 
10 50 25 0 86 2447.0 0.6410000000032596 
10 50 25 0 87 2447.0 0.625 
10 50 25 0 88 2447.0 0.6410000000032596 
10 50 25 0 89 2447.0 0.625 
10 50 25 0 90 2447.0 0.6089999999967404 
10 50 25 0 91 2447.0 0.6560000000026776 
10 50 25 0 92 2447.0 0.6560000000026776 
10 50 25 0 93 2447.0 0.625 
10 50 25 0 94 2447.0 0.625 
10 50 25 0 95 2447.0 0.6879999999946449 
10 50 25 0 96 2447.0 0.6710000000020955 
10 50 25 0 97 2447.0 0.6720000000059372 
10 50 25 0 98 2447.0 0.6879999999946449 
10 50 25 0 99 2447.0 0.6879999999946449 
10 50 25 0 100 2447.0 0.7189999999973224 
10 50 25 0 101 2447.0 0.7810000000026776 
10 50 25 0 102 2447.0 0.7039999999979045 
10 50 25 0 103 2447.0 0.7030000000086147 
10 50 25 0 104 2447.0 0.75 
10 50 25 0 105 2447.0 0.6879999999946449 
10 50 25 0 106 2447.0 0.7350000000005821 
10 50 25 0 107 2447.0 0.7179999999934807 
10 50 25 0 108 2447.0 0.7970000000059372 
10 50 25 0 109 2447.0 0.8280000000086147 
10 50 25 0 110 2447.0 0.9689999999973224 
10 50 25 0 111 2447.0 0.8600000000005821 
10 50 25 0 112 2447.0 0.6870000000053551 
10 50 25 0 113 2447.0 0.7350000000005821 
10 50 25 0 114 2447.0 0.7189999999973224 
10 50 25 0 115 2447.0 0.7030000000086147 
10 50 25 0 116 2447.0 0.7029999999940628 
10 50 25 0 117 2447.0 0.7819999999919673 
10 50 25 0 118 2447.0 0.7189999999973224 
10 50 25 0 119 2447.0 0.8129999999946449 
10 50 25 0 120 2447.0 0.8909999999887077 
10 50 25 0 121 2447.0 0.7969999999913853 
10 50 25 0 122 2447.0 0.7649999999994179 
10 50 25 0 123 2447.0 0.75 
10 50 25 0 124 2447.0 0.7190000000118744 
10 50 25 0 125 2447.0 0.7649999999994179 
10 50 25 0 126 2447.0 0.8429999999934807 
10 50 25 0 127 2447.0 0.7189999999973224 
10 50 25 0 128 2447.0 0.7189999999973224 
10 50 25 0 129 2447.0 0.75 
10 50 25 0 130 2447.0 0.75 
10 50 25 0 131 2447.0 0.7029999999940628 
10 50 25 0 132 2447.0 0.7189999999973224 
10 50 25 0 133 2447.0 0.7189999999973224 
10 50 25 0 134 2447.0 0.7030000000086147 
10 50 25 0 135 2447.0 0.75 
10 50 25 0 136 2447.0 0.7339999999967404 
10 50 25 0 137 2447.0 0.6880000000091968 
10 50 25 0 138 2447.0 0.7970000000059372 
10 50 25 0 139 2447.0 0.75 
10 50 25 0 140 2447.0 0.75 
10 50 25 0 141 2447.0 0.75 
10 50 25 0 142 2447.0 0.7660000000032596 
10 50 25 0 143 2447.0 0.7660000000032596 
10 50 25 0 144 2447.0 0.7189999999973224 
10 50 25 0 145 2447.0 0.7339999999967404 
10 50 25 0 146 2447.0 0.7339999999967404 
10 50 25 0 147 2447.0 0.7189999999973224 
10 50 25 0 148 2447.0 0.75 
10 50 25 0 149 2447.0 0.75 
10 50 25 0 150 2447.0 0.7340000000112923 
10 50 25 0 151 2447.0 0.7189999999973224 
10 50 25 0 152 2447.0 0.7179999999934807 
10 50 25 0 153 2447.0 0.6879999999946449 
10 50 25 0 154 2447.0 0.7029999999940628 
10 50 25 0 155 2447.0 0.7030000000086147 
10 50 25 0 156 2447.0 0.7030000000086147 
10 50 25 0 157 2447.0 0.7189999999973224 
10 50 25 0 158 2447.0 0.7810000000026776 
10 50 25 0 159 2447.0 0.7189999999973224 
10 50 25 0 160 2447.0 0.75 
10 50 25 0 161 2447.0 0.875 
10 50 25 0 162 2447.0 0.8600000000005821 
10 50 25 0 163 2447.0 0.7340000000112923 
10 50 25 0 164 2447.0 0.7029999999940628 
10 50 25 0 165 2447.0 0.7030000000086147 
10 50 25 0 166 2447.0 0.7649999999994179 
10 50 25 0 167 2447.0 0.7179999999934807 
10 50 25 0 168 2447.0 0.7189999999973224 
10 50 25 0 169 2447.0 0.7029999999940628 
10 50 25 0 170 2447.0 0.7189999999973224 
10 50 25 0 171 2447.0 0.7189999999973224 
10 50 25 0 172 2447.0 0.7340000000112923 
10 50 25 0 173 2447.0 0.7189999999973224 
10 50 25 0 174 2447.0 0.7189999999973224 
10 50 25 0 175 2447.0 0.7660000000032596 
10 50 25 0 176 2447.0 0.75 
10 50 25 0 177 2447.0 0.7660000000032596 
10 50 25 0 178 2447.0 0.7340000000112923 
10 50 25 0 179 2447.0 0.7350000000005821 
10 50 25 0 180 2447.0 0.7970000000059372 
10 50 25 0 181 2447.0 0.7970000000059372 
10 50 25 0 182 2447.0 0.75 
10 50 25 0 183 2447.0 0.7339999999967404 
10 50 25 0 184 2447.0 0.7660000000032596 
10 50 25 0 185 2447.0 0.7339999999967404 
10 50 25 0 186 2447.0 0.7660000000032596 
10 50 25 0 187 2447.0 0.7350000000005821 
10 50 25 0 188 2447.0 0.7189999999973224 
10 50 25 0 189 2447.0 0.7190000000118744 
10 50 25 0 190 2447.0 0.7339999999967404 
10 50 25 0 191 2447.0 0.9060000000026776 
10 50 25 0 192 2447.0 0.9850000000005821 
10 50 25 0 193 2447.0 0.9070000000065193 
10 50 25 0 194 2447.0 1.0160000000032596 
10 50 25 0 195 2447.0 0.8910000000032596 
10 50 25 0 196 2447.0 0.875 
10 50 25 0 197 2447.0 0.8910000000032596 
10 50 25 0 198 2447.0 0.875 
10 50 25 0 199 2447.0 0.8279999999940628 
10 50 25 0 200 2447.0 0.9060000000026776 
10 50 25 0 201 2447.0 0.875 
10 50 25 0 202 2447.0 0.9060000000026776 
10 50 25 0 203 2447.0 0.9060000000026776 
10 50 25 0 204 2447.0 0.9850000000005821 
10 50 25 0 205 2447.0 0.9220000000059372 
10 50 25 0 206 2447.0 0.7970000000059372 
10 50 25 0 207 2447.0 0.8279999999940628 
10 50 25 0 208 2447.0 0.7970000000059372 
10 50 25 0 209 2447.0 0.8280000000086147 
10 50 25 0 210 2447.0 0.9060000000026776 
10 50 25 0 211 2447.0 0.9220000000059372 
10 50 25 0 212 2447.0 0.8909999999887077 
10 50 25 0 213 2446.9999999999995 0.8899999999994179 
10 50 25 0 214 2447.0 0.7810000000026776 
10 50 25 0 215 2447.0 0.8589999999967404 
10 50 25 0 216 2447.0 0.875 
10 50 25 0 217 2447.0 0.7970000000059372 
10 50 25 0 218 2447.0 0.7190000000118744 
10 50 25 0 219 2447.0 0.75 
10 50 25 0 220 2447.0 0.7179999999934807 
10 50 25 0 221 2447.0 0.7660000000032596 
10 50 25 0 222 2447.0 0.7660000000032596 
10 50 25 0 223 2447.0 0.7649999999994179 
10 50 25 0 224 2447.0 0.7189999999973224 
10 50 25 0 225 2447.0 0.7649999999994179 
10 50 25 0 226 2447.0 0.75 
10 50 25 0 227 2447.0 0.6870000000053551 
10 50 25 0 228 2447.0 0.7660000000032596 
10 50 25 0 229 2447.0 0.75 
10 50 25 0 230 2447.0 0.7819999999919673 
10 50 25 0 231 2447.0 0.8289999999979045 
10 50 25 0 232 2447.0 0.8439999999973224 
10 50 25 0 233 2447.0 0.7039999999979045 
10 50 25 0 234 2447.0 0.7189999999973224 
10 50 25 0 235 2447.0 0.7039999999979045 
10 50 25 0 236 2447.0 0.7350000000005821 
10 50 25 0 237 2447.0 0.7029999999940628 
10 50 25 0 238 2447.0 0.7030000000086147 
10 50 25 0 239 2447.0 0.7189999999973224 
10 50 25 0 240 2447.0 0.7030000000086147 
10 50 25 0 241 2447.0 0.7339999999967404 
10 50 25 0 242 2447.0 0.75 
10 50 25 0 243 2447.0 0.7030000000086147 
10 50 25 0 244 2447.0 0.7350000000005821 
10 50 25 0 245 2447.0 0.7189999999973224 
10 50 25 0 246 2447.0 0.7350000000005821 
10 50 25 0 247 2447.0 0.7189999999973224 
10 50 25 0 248 2447.0 0.7649999999994179 
10 50 25 0 249 2447.0 0.7029999999940628 
10 50 25 0 250 2447.0 0.75 
10 50 25 0 251 2447.0 0.75 
10 50 25 0 252 2447.0 0.7660000000032596 
10 50 25 0 253 2447.0 0.7030000000086147 
10 50 25 0 254 2447.0 0.7189999999973224 
10 50 25 0 255 2447.0 0.9370000000053551 
10 50 25 0 256 2447.0 0.9839999999967404 
10 50 25 0 257 2447.0 0.9220000000059372 
10 50 25 0 258 2447.0 0.9539999999979045 
10 50 25 0 259 2447.0 0.8280000000086147 
10 50 25 0 260 2447.0 0.7810000000026776 
